@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0117297884,0.0003415082,3.1905024351,0.0000161295,0.0861000636,0.6941798521,0.9494317732,1.4463732925,0.0
0.006422221,0.0001739113,0.3981777024,0.0000050076,0.159191256,0.671661019,0.8922206519,0.8802055682,0.0
0.013523196,0.0003213521,0.7302525867,0.0000058128,0.1644527454,1.0946666399,1.1053705807,1.0337791495,0.0
0.0166791651,0.0005942581,0.4002999616,0.0000088324,0.1949046971,1.5215512041,0.4958907461,1.3111111111,0.0
0.0144552469,0.0004557436,2.5296682033,0.0000063662,0.4898981124,0.8461030635,1.1510362531,1.3808664019,0.0
0.0065322683,0.0001059963,1.3783086042,0.0000099897,0.141989109,0.8038040703,1.0152700846,0.8853894461,0.0
0.0137937962,0.0004790455,5.5588998631,0.000029315,0.0502746252,0.9311299491,0.6929291269,1.169972082,0.0
0.0054394449,0.0001073971,0.3209272465,0.0000053096,0.3881287306,0.5213367703,0.8572126078,1.5565324544,0.0
0.0089679288,0.0001852874,0.1972944327,0.0000090337,0.1422128987,1.3167262674,0.6586590827,1.0895316804,0.0
0.0067115912,0.0003298623,1.2349327791,0.000007272,0.0702759107,1.0702814675,0.4680236154,0.2165642722,0.0
0.0087074769,0.0001853297,1.5760533186,0.0000069701,0.1766223499,1.0138506266,1.0151088082,0.6284677137,0.0
0.003629363,0.0000369816,0.1850975129,0.0000061148,0.0740653518,1.1690993935,0.5895693775,0.8220222991,0.0
0.0201847742,0.0007908451,12.8375163919,0.0000527671,0.0717397197,0.8617593254,1.1611722903,1.5633899767,0.0
0.0065290649,0.0001696003,0.6398483627,0.0000013841,0.1055363591,1.0921638849,0.8673488002,1.2492503124,0.0
0.0126173178,0.0003245578,1.3122010553,0.0000007802,0.2199570167,0.9637609509,1.0161707529,1.425951087,0.0
0.0056814112,0.000086277,0.795397568,0.0000028433,0.0482999561,0.6752221688,0.5356419241,2.0762131519,0.0
0.0038259711,0.0000240977,0.1071271916,0.0000084298,0.3141656767,0.7234101934,0.8084901731,1.152069161,0.0
0.0080665962,0.0002374048,2.234447148,0.0000166327,0.2261610629,0.9139605511,0.8238886063,0.5056780581,0.0
0.0036243478,0.0000230176,0.0724869553,0.000009235,0.3391590571,1.2745609669,0.998816724,0.4858333333,0.0
