@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0083890433,0.0000961701,2.2818197738,0.0000030382,0.0855055219,0.9742957524,0.9123783514,1.4463732925,0.0
0.0053443943,0.0000550314,0.3313524478,0.0000025531,0.158048406,0.889120526,0.7949144572,0.8802055682,0.0
0.0105283048,0.0001231035,0.5685284618,0.0000027661,0.1650465455,1.5431283317,1.4698526907,1.0337791495,0.0
0.0115946936,0.0001684477,0.2782726454,0.0000035648,0.1961324632,2.3791197361,0.5070384811,1.3111111111,0.0
0.0102201584,0.0001248143,1.7885277203,0.0000004556,0.4906133305,1.159951348,1.4753400016,1.3808664019,0.0
0.0060975583,0.0000599276,1.2865847978,0.0000014141,0.1405760286,1.0321073072,0.9141386624,0.8853894461,0.0
0.0101727489,0.0001368885,4.0996177993,0.0000065261,0.0502591639,1.3892453878,0.6390680105,1.169972082,0.0
0.0040627221,0.0000257101,0.2397006016,0.0000026329,0.3903015211,0.6161958249,0.744760425,1.5565324544,0.0
0.0073664085,0.0000893863,0.1620609875,0.0000036181,0.1421205228,1.6405747263,0.5365757684,1.0895316804,0.0
0.0053115036,0.000069194,0.9773166625,0.0000006952,0.0694451607,1.7030452217,0.3597929233,0.2165642722,0.0
0.007981535,0.0000899699,1.4446578434,0.0000006153,0.1752450907,1.5597287372,1.0325122989,0.6284677137,0.0
0.0033337522,0.0000239535,0.1700213624,0.0000028459,0.0737087263,1.1908645638,0.3996953648,0.8220222991,0.0
0.0135706592,0.0001930098,8.6309392797,0.0000127298,0.0710875059,1.2551904763,1.3155899577,1.5633899767,0.0
0.0056561879,0.0000517984,0.5543064117,0.0000015946,0.1047590193,1.2439805224,0.6832472304,1.2492503124,0.0
0.0096175215,0.0001069957,1.0002222326,0.0000014348,0.2190775288,1.2856248885,1.2788878942,1.425951087,0.0
0.0047597376,0.0000400125,0.6663632633,0.0000004763,0.0481033563,0.7734869769,0.3996689691,2.0762131519,0.0
0.0036004326,0.0000185604,0.1008121137,0.0000034583,0.3126716918,0.8030358779,1.0386535393,1.152069161,0.0
0.0070995863,0.000085222,1.9665853988,0.0000031714,0.2244050223,1.3885093877,0.6660225455,0.5056780581,0.0
0.003584159,0.0000190165,0.0716831805,0.0000036713,0.3377302419,1.4880503203,0.9704485917,0.4858333333,0.0
0.0044323719,0.0000230316,0.2127538534,0.0000029258,0.2760058691,1.2206602903,1.0353944434,1.0932370581,0.0
0.0141143893,0.0002050233,2.5264756787,0.0000005621,0.3177239778,1.4685973799,2.0681936892,1.2098095069,0.0
0.0075955604,0.0000724071,0.9722317304,0.0000007958,0.3486090568,0.7860939399,1.1248035113,2.029679968,0.0
0.0052423629,0.0000457131,0.7915967988,0.0000001834,0.1146657413,1.0789647172,0.8963758461,0.6993220444,0.0
0.0037651427,0.0000276693,0.2560297006,0.0000023933,0.1334953542,1.0118211475,0.395534076,0.8877595156,0.0
0.0037912906,0.0000360917,0.2957206698,0.0000021271,0.1617145688,1.4206311724,0.5179768365,0.248287417,0.0
0.0041547796,0.0000360539,0.4445614135,0.0000013549,0.0649869324,1.0194251526,1.76239682,0.5898425012,0.0
0.0060124632,0.0000595031,0.1503115812,0.0000035382,0.1990219688,1.5315483043,1.2638371535,0.5376,0.0
0.0054381237,0.0000514551,0.4296117689,0.0000021004,0.3565703313,1.0692480943,0.7979524074,0.7110755617,0.0
0.0051391521,0.0000486164,0.1747311703,0.0000032986,0.1933656795,1.105922705,0.8334222258,0.6147635525,0.0
0.0054295307,0.0000449161,0.2334698182,0.0000030589,0.2077378237,1.0368761577,0.7394150244,0.8024976646,0.0
0.0082662665,0.0000910147,0.2975855954,0.0000032453,0.2124240443,1.4534489265,0.6896788886,0.7936111111,0.0
0.0033759954,0.0000211986,0.1384158096,0.0000031122,0.1169894918,0.9705389005,1.1602815969,0.6416137011,0.0
0.0052215046,0.0000498192,0.1253161113,0.0000035648,0.3364826311,2.7637830451,0.7049371536,0.2299969807,0.0
0.0157613083,0.0002078578,0.3152261652,0.0000036713,0.3557854119,1.817108914,0.7211210895,3.0025,0.0
0.0089247064,0.000093074,0.2231176609,0.0000035382,0.3377121627,2.0469279255,1.6107875761,0.75,0.0
0.0204480674,0.0003167283,0.4089613471,0.0000036713,0.1771753915,2.6293926977,0.8522027451,1.64,0.0
0.0050372583,0.0000469931,0.2871237203,0.0000026862,0.496783754,1.1233103039,0.8629823883,0.7588890227,0.0
0.014449489,0.0001826102,1.748388171,0.0000009822,0.4298607211,1.3516465178,0.8862838803,3.6389502336,0.0
0.0064377073,0.0000686138,0.1416295613,0.0000036181,0.1862991889,1.8458609233,0.8234438554,0.6078026252,0.0
0.0075562227,0.0000766843,0.2644677951,0.0000032719,0.2406718543,1.7292476411,1.3094793372,0.9012244898,0.0
0.0030708378,0.0000192672,0.1596835645,0.0000028193,0.1316838883,1.0139194682,0.8794287253,0.4798278644,0.0
0.0060924242,0.0000561794,1.1149136204,0.0000006686,0.1261857282,1.0577221131,0.803499605,0.9520446183,0.0
0.0056504814,0.0000495585,1.2487563859,0.0000016803,0.1318221586,0.9998345564,0.7954599378,0.8580617095,0.0
0.0041506159,0.0000282374,0.6267430045,0.0000001834,0.1179643322,0.9174310837,0.8784065917,0.8235407219,0.0
0.005847712,0.0000581704,0.2806901781,0.0000029258,0.2438931929,1.2780286524,0.8746916524,0.5973090278,0.0
0.0088100158,0.0001417441,0.2378704275,0.0000034849,0.1498601341,1.8495008426,0.6434531778,0.8734567901,0.0
0.005700238,0.0000499975,0.1425059496,0.0000035382,0.328413472,1.2761509037,0.8488004282,0.588647619,0.0
0.0054399829,0.0000600593,0.3590388701,0.0000024466,0.0624910987,0.9739499521,0.8018308871,0.9173358342,0.0
0.011590167,0.0001540928,2.4918859061,0.0000015206,0.4523342126,1.4794539247,1.4214059933,1.1319158094,0.0
0.0122351733,0.0001348104,0.2936441601,0.0000035648,0.3860322966,1.7311806738,0.9839632953,1.6840277778,0.0
0.0035830515,0.0000173524,0.0824101848,0.0000035914,0.3032007513,0.8022689153,0.9957261248,1.1353274769,0.0
0.0047199672,0.0000510511,0.2643181639,0.0000027128,0.1530490248,1.3009689037,0.3703325306,0.5046478819,0.0
0.0041469517,0.000046878,0.1161146485,0.0000034583,0.2443364405,1.0412739835,0.7576343443,0.6260435993,0.0
0.0051946513,0.0000410836,0.3376523319,0.0000024732,0.128884635,1.0094406619,0.8378932881,1.1411489152,0.0
0.0035679799,0.0000175483,0.0749275781,0.0000036447,0.4446667184,0.6654775244,1.0497348163,1.7768707483,0.0
0.0058874595,0.0000549468,1.1009549257,0.0000007751,0.2268319874,1.2034786477,0.8438882716,0.6782131573,0.0
0.0056453204,0.0000539207,0.5984039595,0.0000013816,0.1772077354,1.0648707157,1.0,0.761627907,0.0
0.008332622,0.0001032928,1.2832237946,0.0000001035,0.1207891447,0.9955375851,0.7875098119,1.6102279755,0.0
0.0078583902,0.0000830394,3.0019050752,0.000005967,0.060660952,1.188439439,0.6589939054,1.117946284,0.0
0.0073401492,0.0001123492,1.5267510301,0.0000013342,0.0490929992,2.1195987308,0.4857991839,0.2613592488,0.0
0.0067568823,0.0000727,0.1418945285,0.0000036447,0.2635232434,1.2859078599,1.2311240443,1.0207860922,0.0
0.0066664055,0.0000711316,1.5466060672,0.0000019732,0.0768572203,0.9986514892,1.1598528033,1.001178444,0.0
0.0067670291,0.0000689891,0.629333708,0.0000017277,0.1935794312,1.3268534349,1.3307030215,0.7548002592,0.0
