@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0091375738,0.0001349953,2.4854200819,0.0000026361,0.0538614027,0.8765175889,0.9181135607,1.4463732925,0.0
0.005530164,0.0000661343,0.3428701695,0.0000018718,0.1201684117,0.8144854332,0.8133920908,0.8802055682,0.0
0.0109137195,0.0001451299,0.589340855,0.0000020435,0.1558895361,1.4016111959,1.3770048381,1.0337791495,0.0
0.0135952597,0.0002699691,0.3262862324,0.0000026875,0.197490068,2.1634751771,0.5066267934,1.3111111111,0.0
0.0110747041,0.0001653353,1.9380732202,0.0000005539,0.5090530441,1.0609617329,1.409569769,1.3808664019,0.0
0.0061259857,0.00006673,1.2925829898,0.0000013267,0.1068564292,0.9370410566,0.9336854358,0.8853894461,0.0
0.0109081963,0.0001797092,4.3960030978,0.0000054483,0.0358333906,1.2338779125,0.6433625955,1.169972082,0.0
0.0040820866,0.0000298597,0.2408431116,0.0000019362,0.3915208355,0.5655366793,0.7688583075,1.5565324544,0.0
0.0077257986,0.0001115086,0.1699675687,0.0000027305,0.12078388,1.5545240192,0.5662421892,1.0895316804,0.0
0.0053414679,0.0000829868,0.9828300922,0.0000007471,0.0446416418,1.4019153425,0.3596456563,0.2165642722,0.0
0.0082853194,0.0001104356,1.499642804,0.0000006827,0.1353247506,1.3913033253,1.0298779179,0.6284677137,0.0
0.0033663016,0.0000255427,0.1716813814,0.0000021079,0.0417992963,1.162676198,0.4365782462,0.8220222991,0.0
0.0147423216,0.0002526507,9.3761165142,0.0000104499,0.0435782168,1.1428558837,1.290631363,1.5633899767,0.0
0.0057163064,0.0000605172,0.5601980294,0.000001099,0.0826161068,1.1813527365,0.723266454,1.2492503124,0.0
0.0103698696,0.0001425615,1.0784664345,0.0000009702,0.1857006986,1.186695731,1.2079262334,1.425951087,0.0
0.0049198106,0.0000489511,0.6887734841,0.0000001974,0.0343591733,0.7109311283,0.4172937144,2.0762131519,0.0
0.0036391051,0.0000196723,0.1018949438,0.0000026017,0.277422978,0.7667128427,0.9616152449,1.152069161,0.0
0.0072616802,0.0001009721,2.0114854108,0.0000027435,0.1869465711,1.2039510658,0.6796377671,0.5056780581,0.0
0.0035084981,0.0000195859,0.0701699622,0.0000027734,0.3022156104,1.4081566138,0.9778868923,0.4858333333,0.0
0.0046588452,0.0000262216,0.223624571,0.0000021723,0.2721388737,1.188213519,0.9856693195,1.0932370581,0.0
0.015233701,0.0002690597,2.7268324797,0.0000006398,0.3168896958,1.3222156174,2.0259706459,1.2098095069,0.0
0.0081254288,0.0000903063,1.0400548824,0.000000455,0.3477452875,0.7209392076,1.1141803581,2.029679968,0.0
0.0052231248,0.0000513406,0.7886918471,0.0000000387,0.0987460342,0.9657874403,0.91360837,0.6993220444,0.0
0.0038030803,0.0000316219,0.2586094582,0.000001743,0.0960779333,0.919666199,0.4157485655,0.8877595156,0.0
0.0037419258,0.0000383818,0.2918702126,0.0000015283,0.1534131323,1.2619143563,0.561750606,0.248287417,0.0
0.0041805978,0.0000443758,0.447323961,0.0000009058,0.0347849887,0.8742132555,1.5119411705,0.5898425012,0.0
0.0060374028,0.0000674317,0.1509350705,0.0000026661,0.1751624727,1.3550761571,1.2332397687,0.5376,0.0
0.0055177321,0.0000584323,0.4359008398,0.0000015069,0.3662455902,0.97203298,0.8147187046,0.7110755617,0.0
0.0050136465,0.0000541178,0.1704639806,0.0000024729,0.1665866192,0.9161587946,0.8365953878,0.6147635525,0.0
0.0053997039,0.0000503569,0.2321872688,0.0000022797,0.1985075794,0.903432715,0.7399532344,0.8024976646,0.0
0.0084219648,0.0001026569,0.303190734,0.0000024299,0.2146901745,1.3420534455,0.7101453546,0.7936111111,0.0
0.0034459779,0.0000235818,0.1412850957,0.0000023226,0.0947661948,0.8673052341,1.1198069114,0.6416137011,0.0
0.0051050619,0.0000541778,0.1225214847,0.0000026875,0.3324674234,2.2744645847,0.6906828313,0.2299969807,0.0
0.0171828468,0.0002779786,0.3436569354,0.0000027734,0.3269367052,1.6885273527,0.7221796144,3.0025,0.0
0.0090333822,0.000103993,0.225834554,0.0000026661,0.3304457023,1.8457859588,1.5893105806,0.75,0.0
0.0235119611,0.0004518124,0.4702392219,0.0000027734,0.1545818096,2.5056026618,0.855924603,1.64,0.0
0.0054202707,0.000066469,0.3089554316,0.0000019791,0.5031037722,1.0387262499,0.8721188857,0.7588890227,0.0
0.0162425789,0.0002580427,1.9653520495,0.0000006053,0.4472952352,1.2719389907,0.8900479776,3.6389502336,0.0
0.0068694196,0.0000905795,0.151127232,0.0000027305,0.1612450757,1.7722290616,0.8428634626,0.6078026252,0.0
0.0079457491,0.0000946542,0.2781012171,0.0000024514,0.2016593611,1.5790978844,1.2104846608,0.9012244898,0.0
0.0031252355,0.0000203083,0.162512246,0.0000020865,0.1109362452,1.005593365,0.939233147,0.4798278644,0.0
0.0062736973,0.0000649878,1.1480866083,0.0000007256,0.1164012513,0.9667531712,0.8181979987,0.9520446183,0.0
0.0056950537,0.0000554737,1.2586068642,0.0000015414,0.111776109,0.9177043849,0.8110343084,0.8580617095,0.0
0.0042230882,0.0000340554,0.6376863224,0.0000000387,0.1183581795,0.8479508667,0.896998428,0.8235407219,0.0
0.0059107894,0.0000675778,0.2837178904,0.0000021723,0.243389111,1.1206639415,0.8759106186,0.5973090278,0.0
0.009512643,0.0001824335,0.2568413601,0.0000026231,0.1240721664,1.7330576593,0.6577650754,0.8734567901,0.0
0.0054565711,0.0000509726,0.136414278,0.0000026661,0.2988213704,1.1463031366,0.8536745106,0.588647619,0.0
0.0057997846,0.0000902208,0.3827857854,0.0000017859,0.0481312404,0.8570730285,0.8300276327,0.9173358342,0.0
0.012596627,0.0002116626,2.7082747946,0.0000014126,0.4455811877,1.3390325159,1.3142699802,1.1319158094,0.0
0.0131797291,0.000174863,0.3163134994,0.0000026875,0.3584326881,1.5833360829,0.9862862575,1.6840277778,0.0
0.0037699271,0.0000193307,0.0867083223,0.000002709,0.2995135162,0.8442988212,1.0076342895,1.1353274769,0.0
0.0046311966,0.0000552357,0.2593470105,0.0000020006,0.1192226723,1.1113824666,0.3729722667,0.5046478819,0.0
0.0043734715,0.0000581439,0.1224572027,0.0000026017,0.2363037885,0.9873983139,0.7910532338,0.6260435993,0.0
