@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0120090075,0.0004934335,3.2664500394,0.0000128869,0.035009822,0.6063134207,0.9932139624,1.4463732925,0.0
0.0061233778,0.0001854081,0.3796494217,0.0000039644,0.0909774047,0.6457899731,0.9949640867,0.8802055682,0.0
0.0143449893,0.0004367006,0.7746294226,0.0000046064,0.1649769207,0.912802473,0.8763255317,1.0337791495,0.0
0.0111913007,0.0004122801,0.268591216,0.0000070137,0.2200625574,1.0101190115,0.4923316083,1.3111111111,0.0
0.0157981423,0.0006872504,2.7646749042,0.0000051032,0.547031366,0.7552622996,0.9574517489,1.3808664019,0.0
0.0062739027,0.0001100467,1.3237934621,0.000007992,0.0836682171,0.8043740861,1.0918604951,0.8853894461,0.0
0.0139841208,0.0007929687,5.6356006852,0.0000233989,0.0408351974,0.787907426,0.8069453125,1.169972082,0.0
0.006034613,0.0001266578,0.3560421667,0.0000042052,0.4086932619,0.5299442425,0.9391774852,1.5565324544,0.0
0.0071749723,0.0001549848,0.1578493904,0.0000071742,0.1139489664,1.1335411127,0.8409758557,1.0895316804,0.0
0.0063798474,0.0003838821,1.1738919177,0.0000058254,0.0351558326,1.1046721832,0.8776729226,0.2165642722,0.0
0.007712983,0.0001748652,1.3960499215,0.0000055846,0.1031424178,0.864774517,0.9966943108,0.6284677137,0.0
0.0035083099,0.0000317413,0.1789238068,0.0000048471,0.0228082455,1.2275827349,0.7699485137,0.8220222991,0.0
0.0226550892,0.0014862101,14.4086367345,0.0000420958,0.0305918829,0.704955138,0.9834150141,1.5633899767,0.0
0.0067030145,0.0002713974,0.6568954193,0.0000010756,0.0759212901,1.1055989373,1.0382659027,1.2492503124,0.0
0.0133026848,0.0005296908,1.3834792166,0.0000005942,0.1607722218,0.8356309462,0.8606129143,1.425951087,0.0
0.0064952478,0.0001190761,0.9093346936,0.0000022946,0.0402979149,0.7395558458,0.6944879108,2.0762131519,0.0
0.0038224831,0.0000253388,0.1070295281,0.0000066927,0.2479821698,0.7240710274,0.7428204496,1.152069161,0.0
0.0090010461,0.0003691778,2.4932897581,0.0000132881,0.1566357779,0.9323173086,1.1189588303,0.5056780581,0.0
0.0035844505,0.0000226151,0.071689009,0.0000073347,0.2721366013,1.2968084926,1.0157812589,0.4858333333,0.0
0.0052448441,0.0000355104,0.2517525182,0.0000050878,0.2854974341,1.1392422347,0.8511987118,1.0932370581,0.0
0.0186315477,0.0010433703,3.3350470401,0.0000054242,0.3334949696,0.7227696604,1.1781288374,1.2098095069,0.0
0.0129342431,0.0004469959,1.6555831204,0.0000013317,0.3635850825,0.5803056861,1.0253306288,2.029679968,0.0
0.0048316281,0.0000640445,0.7295758384,0.0000031773,0.1000082825,0.7849234891,1.0607203208,0.6993220444,0.0
0.0042097537,0.0000449016,0.2862632543,0.000003483,0.068195989,0.9262332925,0.7126526487,0.8877595156,0.0
0.0039633217,0.0000492526,0.3091390896,0.0000026805,0.1638526547,1.4396075307,1.3144799762,0.248287417,0.0
0.0039249233,0.0000713397,0.4199667948,0.0000003534,0.0182901021,0.5101677661,0.6479818506,0.5898425012,0.0
0.0049503252,0.000075564,0.1237581301,0.0000069335,0.1638005315,0.838314761,0.9486917451,0.5376,0.0
0.0048616177,0.0000669323,0.3840677955,0.0000026003,0.3957845597,0.7276507983,0.9708208805,0.7110755617,0.0
0.0042357249,0.0000599515,0.1440146471,0.0000062113,0.1514813866,0.5768204246,0.9787623863,0.6147635525,0.0
0.0047172421,0.0000565743,0.2028414107,0.0000054891,0.2065333654,0.6384562955,0.8336221122,0.8024976646,0.0
0.0094569129,0.0001733748,0.3404488661,0.0000060508,0.2376463085,0.9827295987,1.0404011121,0.7936111111,0.0
0.0034988002,0.0000318962,0.1434508102,0.0000056495,0.0875866224,0.7537562272,0.9421007536,0.6416137011,0.0
0.0042119506,0.0000607776,0.1010868138,0.0000070137,0.3441632928,1.0660366576,0.7104327943,0.2299969807,0.0
0.0164133066,0.0005827567,0.3282661324,0.0000073347,0.3045704568,0.9238902955,0.7507260121,3.0025,0.0
0.0088267072,0.0001645578,0.2206676807,0.0000069335,0.3380495604,1.1393906865,1.2051464343,0.75,0.0
0.0344356231,0.0021078775,0.6887124624,0.0000073347,0.1459281087,1.4691857031,0.8791082277,1.64,0.0
0.0044739618,0.0000793637,0.255015821,0.0000043656,0.5245517816,0.786603901,0.951202105,0.7588890227,0.0
0.027722374,0.001482171,3.3544072535,0.00000077,0.4853866272,1.018012469,0.9336785787,3.6389502336,0.0
0.0102871304,0.0002338804,0.2263168684,0.0000071742,0.1488458066,1.585327636,0.9712276769,0.6078026252,0.0
0.0097079096,0.0002637348,0.3397768373,0.000006131,0.1692388278,1.081841701,0.7570160075,0.9012244898,0.0
0.0032412297,0.0000215496,0.1685439461,0.0000047669,0.1053123319,1.1074048123,1.2771630732,0.4798278644,0.0
0.0082595849,0.0001845988,1.5115040446,0.0000057451,0.1257004087,0.8371096016,0.9644609091,0.9520446183,0.0
0.0064021093,0.0001230562,1.4148661588,0.0000087944,0.1072234021,0.755945977,0.9628622859,0.8580617095,0.0
0.0048102067,0.0000583573,0.726341211,0.0000031773,0.1413301464,0.8027523668,1.0205693694,0.8235407219,0.0
