@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.012993654,0.0005244467,3.5342738901,0.0000141038,0.0407254699,0.6494500542,0.9661048283,1.4463732925,0.0
0.0060093134,0.0001621189,0.3725774312,0.0000044009,0.1015456106,0.635518872,0.9328644092,0.8802055682,0.0
0.0140543856,0.0003836177,0.7589368244,0.0000051059,0.1585394591,0.9827536336,0.9952491019,1.0337791495,0.0
0.0168399315,0.0008107896,0.4041583561,0.0000077494,0.2075249357,1.2364828459,0.4861350122,1.3111111111,0.0
0.015557048,0.0006073778,2.7224834009,0.0000055564,0.5291226089,0.8041020828,1.0624400341,1.3808664019,0.0
0.0066147328,0.0001321307,1.3957086144,0.0000087286,0.0918257983,0.7866339006,1.0548201838,0.8853894461,0.0
0.015788592,0.0009050902,6.3628025734,0.0000256472,0.0360517308,0.8605595971,0.7338672236,1.169972082,0.0
0.0051936532,0.000084563,0.3064255399,0.0000046653,0.3985342188,0.5094198914,0.8852137007,1.5565324544,0.0
0.0089426814,0.0002285324,0.1967389906,0.0000079256,0.1144902449,1.1889204713,0.7291370841,1.0895316804,0.0
0.0070176246,0.0004579934,1.2912429304,0.0000063494,0.03697119,1.0194039073,0.5939680163,0.2165642722,0.0
0.0087419009,0.0002177163,1.5822840719,0.0000060851,0.1151601932,0.9070092429,1.0072552031,0.6284677137,0.0
0.0036828747,0.0000409702,0.1878266092,0.0000053702,0.0283904386,1.1701181144,0.666264016,0.8220222991,0.0
0.0250873935,0.0023755502,15.9555822734,0.0000461786,0.0338825357,0.7810554508,1.0866447368,1.5633899767,0.0
0.0069366365,0.0002737921,0.6797903729,0.0000012287,0.0767206733,1.0957423162,0.9363080772,1.2492503124,0.0
0.0136228457,0.0004808172,1.4167759476,0.0000007,0.1696704378,0.8761034121,0.9322312413,1.425951087,0.0
0.0063139516,0.0001148761,0.8839532283,0.0000024722,0.0350807954,0.6979520289,0.603223083,2.0762131519,0.0
0.0039313043,0.0000260869,0.1100765208,0.0000073969,0.259399404,0.7336800514,0.7796597534,1.152069161,0.0
0.0084753944,0.0002800322,2.3476842369,0.0000145444,0.1682085227,0.8941077275,0.9362192708,0.5056780581,0.0
0.0036608469,0.000023851,0.0732169371,0.0000081019,0.283761903,1.2769634686,1.0080004764,0.4858333333,0.0
0.0052785836,0.0000365439,0.2533720123,0.0000056346,0.2770350354,1.1352303824,0.8721159627,1.0932370581,0.0
0.0211649177,0.0012540294,3.7885202755,0.0000059088,0.3244794628,0.8300052483,1.4345153162,1.2098095069,0.0
0.0123903169,0.0003876616,1.5859605635,0.0000014148,0.3542371257,0.5923474457,1.0523233408,2.029679968,0.0
0.0050704039,0.0000730601,0.7656309953,0.0000034415,0.0973354465,0.7864817389,1.0226285125,0.6993220444,0.0
0.0041475427,0.0000431319,0.2820329025,0.0000038722,0.0781469157,0.8916249325,0.6106683303,0.8877595156,0.0
0.0032124246,0.0000282976,0.2505691159,0.0000029911,0.1570594425,1.2590807729,1.070385017,0.248287417,0.0
0.0042507893,0.0000880119,0.4548344584,0.0000004356,0.0227091908,0.5395182023,0.761977418,0.5898425012,0.0
0.005073842,0.0000750668,0.126846051,0.0000076613,0.1658499505,0.8946432769,1.007388477,0.5376,0.0
0.0053818554,0.0000902711,0.4251665728,0.0000029029,0.3804502399,0.7355007869,0.9217017845,0.7110755617,0.0
0.0044113351,0.0000635312,0.1499853933,0.0000068682,0.1556853508,0.6005752276,0.9340720043,0.6147635525,0.0
0.0051395407,0.0000640773,0.2210002488,0.0000060752,0.2007447239,0.6717563356,0.8061795649,0.8024976646,0.0
0.0086792578,0.0001450396,0.3124532819,0.000006692,0.2260319196,0.9695505221,0.9106279611,0.7936111111,0.0
0.0036278723,0.000032686,0.1487427624,0.0000062514,0.0880022456,0.7711905286,0.9760452251,0.6416137011,0.0
0.0043421607,0.0000676056,0.1042118579,0.0000077494,0.3363412718,1.1815541405,0.6838302962,0.2299969807,0.0
0.0210669742,0.0009444902,0.4213394848,0.0000081019,0.3127142196,1.0707692079,0.7356187653,3.0025,0.0
0.0091415081,0.0001710168,0.2285377015,0.0000076613,0.3321163632,1.2183640554,1.3121655397,0.75,0.0
0.0420558441,0.0025842569,0.8411168814,0.0000081019,0.1474389459,1.7902831522,0.8705305437,1.64,0.0
0.0072938699,0.000453888,0.4157505854,0.0000048415,0.512697616,0.8168596177,0.9276990688,0.7588890227,0.0
0.0263451521,0.0011666188,3.1877634097,0.000000798,0.4678250372,1.0701734979,0.9202603417,3.6389502336,0.0
0.009741724,0.0002075942,0.2143179289,0.0000079256,0.1519875526,1.6039031703,0.9374707844,0.6078026252,0.0
0.0095475784,0.0002347645,0.3341652428,0.0000067801,0.1813110707,1.1201073614,0.8415371839,0.9012244898,0.0
0.0032752618,0.0000229289,0.1703136123,0.0000052821,0.1053838671,1.0554873034,1.1991804465,0.4798278644,0.0
0.0081850429,0.0001916782,1.4978628515,0.0000062613,0.1193502069,0.8286950881,0.9216367852,0.9520446183,0.0
