@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0142302736,0.0009345858,3.8706344201,0.0000169384,0.0326558226,0.6086631898,0.9931337462,1.4463732925,0.0
0.0074933509,0.0004717447,0.4645877545,0.0000035013,0.084460611,0.6449935011,0.9965614555,0.8802055682,0.0
0.0159810781,0.000624255,0.8629782176,0.00000428,0.1701131137,0.9084541624,0.8733995207,1.0337791495,0.0
0.0128581379,0.0006458714,0.3085953107,0.0000071999,0.2325994657,0.9913508801,0.4902909012,1.3111111111,0.0
0.0176030385,0.0010261197,3.0805317364,0.0000074972,0.5549315109,0.7531580144,0.9566152665,1.3808664019,0.0
0.0065595223,0.0001301226,1.384059204,0.0000110011,0.0756062215,0.8028049712,1.0922285453,0.8853894461,0.0
0.016737254,0.0019156718,6.7451133592,0.0000296889,0.0426750575,0.7872253563,0.8079167859,1.169972082,0.0
0.0070662462,0.0002582235,0.4169085262,0.0000037933,0.4250678428,0.5293485916,0.9389010281,1.5565324544,0.0
0.0076812267,0.0001840731,0.1689869883,0.0000073946,0.1178486829,1.1403150751,0.8361739961,1.0895316804,0.0
0.0095917068,0.0040209179,1.7648740514,0.0000083732,0.0323384855,1.1036289641,0.8771033291,0.2165642722,0.0
0.0082593795,0.0002180131,1.4949476942,0.0000080812,0.0949416091,0.8613969366,0.9965973462,0.6284677137,0.0
0.0036396515,0.0000369279,0.1856222242,0.000004572,0.0231901725,1.2294288498,0.7682845273,0.8220222991,0.0
0.028003221,0.003897975,17.8100485483,0.0000523672,0.0275980736,0.705744806,0.9825285476,1.5633899767,0.0
0.0073314274,0.0004371635,0.7184798828,0.0000000026,0.0726400809,1.1055061579,1.0383143388,1.2492503124,0.0
0.0145866781,0.0007684987,1.517014524,0.0000005866,0.1561268107,0.8340483879,0.8589796594,1.425951087,0.0
0.0069197838,0.0001439877,0.9687697349,0.0000040906,0.0432611615,0.7424501595,0.6973698107,2.0762131519,0.0
0.0038945341,0.0000265988,0.1090469556,0.0000068106,0.2367301148,0.724138748,0.7430046723,1.152069161,0.0
0.0100295983,0.0006563183,2.7781987272,0.000017425,0.1458386881,0.9310099458,1.1173829743,0.5056780581,0.0
0.0036888666,0.000024459,0.0737773323,0.0000075893,0.2616384469,1.2972119308,1.0150627231,0.4858333333,0.0
0.005358584,0.0000377784,0.2572120312,0.000004864,0.2968127701,1.1392839001,0.8510226449,1.0932370581,0.0
0.0235830203,0.0023827036,4.2213606389,0.0000078865,0.3334056145,0.727145966,1.1694198569,1.2098095069,0.0
0.0144505025,0.0006571585,1.8496643189,0.0000029226,0.3752586194,0.5761681895,1.0260018115,2.029679968,0.0
0.0050407856,0.0000753932,0.7611586268,0.0000051612,0.09945386,0.7867375939,1.060305072,0.6993220444,0.0
0.0043275193,0.0000490457,0.2942713135,0.0000029173,0.0616081641,0.9240597255,0.7131651664,0.8877595156,0.0
0.0040875587,0.0000555843,0.3188295821,0.000001944,0.1680478904,1.4378966865,1.3138931393,0.248287417,0.0
0.0041546633,0.0000932832,0.4445489722,0.0000008786,0.0187741472,0.5106213086,0.6470030015,0.5898425012,0.0
0.0053269658,0.0000914778,0.1331741442,0.0000071026,0.1704685999,0.8401599578,0.9466327502,0.5376,0.0
0.005104021,0.0000788728,0.4032176567,0.0000018467,0.410769034,0.7275413263,0.9694496705,0.7110755617,0.0
0.0043900327,0.000064748,0.1492611106,0.0000062266,0.1515603209,0.5812514172,0.9804660245,0.6147635525,0.0
0.004833593,0.0000609606,0.2078444981,0.0000053506,0.2127510402,0.6384113383,0.8365240941,0.8024976646,0.0
0.009926757,0.0001984952,0.3573632525,0.000006032,0.2389453801,0.9802872205,1.0412852357,0.7936111111,0.0
0.003587134,0.0000340016,0.1470724935,0.0000055453,0.0920038147,0.7562194089,0.9420513291,0.6416137011,0.0
0.0043982886,0.0000711566,0.1055589273,0.0000071999,0.3585267985,1.0489749002,0.7124216111,0.2299969807,0.0
0.0182313817,0.0008331733,0.3646276342,0.0000075893,0.2986409646,0.9166689051,0.7509597339,3.0025,0.0
0.0092095073,0.0001819961,0.2302376822,0.0000071026,0.3496033864,1.1443992259,1.2087384042,0.75,0.0
0.0549033824,0.0082133901,1.0980676471,0.0000075893,0.1435131244,1.5058664897,0.8796119567,1.64,0.0
0.0048685445,0.0001583013,0.2775070348,0.000003988,0.5428623629,0.7817546581,0.950538406,0.7588890227,0.0
0.0309366253,0.0021782057,3.7433316602,0.0000022413,0.4872360648,1.0122266686,0.9335002901,3.6389502336,0.0
0.0104892648,0.0002423651,0.2307638247,0.0000073946,0.1481202185,1.5800442631,0.9710913183,0.6078026252,0.0
0.0101286098,0.000292666,0.3545013421,0.0000061293,0.1625462349,1.082000891,0.7590745071,0.9012244898,0.0
0.0032955817,0.0000225103,0.1713702506,0.0000044746,0.1077095178,1.1052201858,1.2760114539,0.4798278644,0.0
0.0089962199,0.0002699275,1.6463082412,0.0000082758,0.1291411765,0.8389788222,0.9646332106,0.9520446183,0.0
0.0068514784,0.0001731916,1.5141767177,0.0000119745,0.1056152776,0.7562523102,0.9640484551,0.8580617095,0.0
0.0049329181,0.0000631047,0.7448706297,0.0000051612,0.1503066157,0.8004579933,1.0208474069,0.8235407219,0.0
0.0069631141,0.000157611,0.3342294792,0.000004864,0.263876011,0.7460933896,0.9233187508,0.5973090278,0.0
0.0079264531,0.0003674455,0.214014233,0.0000069079,0.1140523648,0.8829937765,0.801636697,0.8734567901,0.0
0.0049984428,0.0000746511,0.12496107,0.0000071026,0.266133572,0.7090578373,0.9437080704,0.588647619,0.0
0.0080396851,0.0004087658,0.530619219,0.000003112,0.0549288738,0.8594039313,1.118915657,0.9173358342,0.0
0.0161946122,0.0013429293,3.4818416164,0.0000113905,0.4357329309,0.8066757011,0.7489992187,1.1319158094,0.0
0.0129811753,0.0002930938,0.3115482073,0.0000071999,0.326505232,1.1181296201,1.0000865113,1.6840277778,0.0
0.0049199396,0.0000303401,0.1131586116,0.0000072973,0.3230938035,1.0844439624,1.0389410748,1.1353274769,0.0
0.0034875302,0.0000589593,0.1953016913,0.0000040853,0.0895672562,0.7651947292,0.5458366204,0.5046478819,0.0
0.009063374,0.0005906859,0.2537744732,0.0000068106,0.2575907731,0.9224797823,0.9609091531,0.6260435993,0.0
0.0077043989,0.0001718483,0.5007859265,0.0000032093,0.1396839729,0.8582250221,0.9317679568,1.1411489152,0.0
0.0050020123,0.0000478176,0.1050422576,0.0000074919,0.5073045534,0.6565142957,0.9477160266,1.7768707483,0.0
0.0058822139,0.0001073474,1.0999739962,0.0000086652,0.2610551644,0.7768389688,0.9375082761,0.6782131573,0.0
0.0064498957,0.0001950227,0.6836889411,0.0000007813,0.1683736099,0.6914412399,1.0,0.761627907,0.0
0.016054883,0.0012682792,2.4724519888,0.0000054532,0.0594321065,0.7989649075,1.044932918,1.6102279755,0.0
0.0095382788,0.0002758237,3.6436224919,0.0000276449,0.0099133799,0.8121484911,0.9054286092,1.117946284,0.0
0.0112544261,0.0034007446,2.3409206283,0.0000107091,0.0251270077,1.0772196947,1.0200237654,0.2613592488,0.0
0.0116123401,0.0006747953,0.2438591423,0.0000074919,0.2279340016,0.8990050466,0.9304837055,1.0207860922,0.0
0.0082728818,0.0002736346,1.9193085796,0.0000130451,0.031379754,0.7126268746,0.927603585,1.001178444,0.0
0.008169252,0.0003560922,0.7597404316,0.000000484,0.1119608498,0.7599088718,0.8395080161,0.7548002592,0.0
0.0065217626,0.0001724626,1.3043525271,0.0000099305,0.0560471706,0.7530202089,1.0320155316,0.8076096154,0.0
0.0041133802,0.0000397434,0.3290704157,0.0000017493,0.1042629762,1.0340903982,1.0605653112,0.660685911,0.0
0.0044543887,0.0000464113,0.169266771,0.0000058373,0.1212452521,0.8205646726,0.9975612698,0.843196508,0.0
0.0088387971,0.000225692,0.2651639119,0.0000066159,0.341212642,0.9745003706,0.7363805792,0.5933333333,0.0
0.0060532527,0.0000498743,0.2058105909,0.0000062266,0.2290036422,0.7055333323,0.8838788595,2.0008650519,0.0
0.0086298082,0.0006570679,0.5609375313,0.0000032093,0.0436846147,0.7824105502,1.0068117553,0.9961961116,0.0
0.0060974177,0.0009317785,0.7987617163,0.0000032146,0.3707926851,0.5282736563,0.9918893506,0.52109988,0.0
0.0046222898,0.0000562782,0.1756470106,0.0000058373,0.1824434547,1.1152482661,1.1469871966,0.8961731815,0.0
0.005107923,0.0000912278,0.6997854469,0.0000037986,0.10225878,0.9876606215,1.0540000354,1.0066051163,0.0
0.0057525861,0.0000918793,0.3796706813,0.000003112,0.097659801,0.7460448029,1.1109257683,1.1890046712,0.0
0.0042175879,0.0000794573,0.1644859274,0.00000574,0.1201927432,0.8701048657,1.0314675944,0.3310603926,0.0
0.0117571857,0.0003534144,0.9288176701,0.0000018467,0.1433788051,0.8211704509,1.0313128806,1.5079314212,0.0
0.0156549824,0.002025772,1.2837085535,0.0000015547,0.1656765605,0.727139613,1.020556648,0.9624345384,0.0
0.0055958532,0.0000502737,0.4029014307,0.000002528,0.10386088,0.9042377932,1.0573866575,1.1988536155,0.0
0.01065414,0.0001918748,0.2237369398,0.0000074919,0.3352596636,1.0512035667,1.0221016558,1.3215953048,0.0
0.010120431,0.0003069098,0.5566237074,0.0000041826,0.2054325569,0.9103493451,0.9156562321,1.09375,0.0
0.005228166,0.0000482573,0.1516168126,0.0000067133,0.2271233346,0.9711908392,1.1292606171,0.8086744805,0.0
0.0071010039,0.0001740764,0.411858226,0.0000038907,0.061586495,0.7417201022,0.9781693111,0.9341854935,0.0
0.0087759701,0.0004618985,1.4743629841,0.0000068159,0.0818468955,0.5588430616,0.7865568707,1.2051020408,0.0
0.0099906275,0.0002472344,1.5485472589,0.0000055505,0.1935102312,0.8078029702,1.0311283135,1.0434306369,0.0
0.0036827567,0.0000590924,0.2504274539,0.0000029173,0.0392324883,0.7018191562,0.8326345767,0.4464628989,0.0
0.0075176752,0.0002841714,2.1650904524,0.0000184957,0.0847668244,0.8138428667,1.029955569,0.49902826,0.0
