@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0143309182,0.0009503312,3.8980097514,0.0000169384,0.0,0.6086631898,0.9931337462,1.4463732925,0.0
0.0063149299,0.0002397498,0.3915256554,0.0000035013,0.0,0.6449935011,0.9965614555,0.8802055682,0.0
0.0165476545,0.0007281732,0.893573342,0.00000428,0.0,0.9084541624,0.8733995207,1.0337791495,0.0
0.0236579379,0.0013464046,0.5677905089,0.0000071999,0.0,0.9913508801,0.4902909012,1.3111111111,0.0
0.0168942023,0.0007706182,2.9564853951,0.0000074972,0.0,0.7531580144,0.9566152665,1.3808664019,0.0
0.0065260737,0.0001380656,1.3770015564,0.0000110011,0.0,0.8028049712,1.0922285453,0.8853894461,0.0
0.0191473862,0.002018756,7.716396642,0.0000296889,0.0,0.7872253563,0.8079167859,1.169972082,0.0
0.0066457868,0.0002099443,0.3921014238,0.0000037933,0.0,0.5293485916,0.9389010281,1.5565324544,0.0
0.0111757833,0.0003471522,0.245867233,0.0000073946,0.0,1.1403150751,0.8361739961,1.0895316804,0.0
0.0068943704,0.0002676763,1.2685641509,0.0000083732,0.0,1.1036289641,0.8771033291,0.2165642722,0.0
0.0081366643,0.000211565,1.4727362321,0.0000080812,0.0,0.8613969366,0.9965973462,0.6284677137,0.0
0.0050720554,0.0000672809,0.2586748242,0.000004572,0.0,1.2294288498,0.7682845273,0.8220222991,0.0
0.0259809124,0.0023340082,16.5238602678,0.0000523672,0.0,0.705744806,0.9825285476,1.5633899767,0.0
0.0089643132,0.0005970523,0.8785026945,0.0000000026,0.0,1.1055061579,1.0383143388,1.2492503124,0.0
0.0142283593,0.000648304,1.4797493676,0.0000005866,0.0,0.8340483879,0.8589796594,1.425951087,0.0
0.0079791111,0.0001334282,1.1170755569,0.0000040906,0.0,0.7424501595,0.6973698107,2.0762131519,0.0
0.0043245086,0.0000298664,0.121086242,0.0000068106,0.0,0.724138748,0.7430046723,1.152069161,0.0
0.0095754219,0.0007253583,2.6523918756,0.000017425,0.0,0.9310099458,1.1173829743,0.5056780581,0.0
0.0037394865,0.0000249821,0.0747897296,0.0000075893,0.0,1.2972119308,1.0150627231,0.4858333333,0.0
0.0055838351,0.0000391512,0.2680240847,0.000004864,0.0,1.1392839001,0.8510226449,1.0932370581,0.0
0.0236248962,0.001956565,4.2288564199,0.0000078865,0.0,0.727145966,1.1694198569,1.2098095069,0.0
0.0148026251,0.000697547,1.8947360076,0.0000029226,0.0,0.5761681895,1.0260018115,2.029679968,0.0
0.0049422209,0.0000682271,0.746275353,0.0000051612,0.0,0.7867375939,1.060305072,0.6993220444,0.0
0.005681247,0.0000669794,0.3863247943,0.0000029173,0.0,0.9240597255,0.7131651664,0.8877595156,0.0
0.0035235605,0.0000472597,0.2748377201,0.000001944,0.0,1.4378966865,1.3138931393,0.248287417,0.0
0.0050292894,0.000073797,0.5381339687,0.0000008786,0.0,0.5106213086,0.6470030015,0.5898425012,0.0
0.0060023262,0.0001077591,0.1500581546,0.0000071026,0.0,0.8401599578,0.9466327502,0.5376,0.0
0.0058059528,0.0001028051,0.458670269,0.0000018467,0.0,0.7275413263,0.9694496705,0.7110755617,0.0
