@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0115232598,0.0002916792,3.1343266712,0.0000106333,0.0,0.7268811857,0.9422431817,1.4463732925,0.0
0.0066130319,0.0001373004,0.4100079786,0.0000041776,0.0,0.678488774,0.8739553391,0.8802055682,0.0
0.011553158,0.0002545708,0.6238705324,0.0000047418,0.0,1.1325343183,1.1568789202,1.0337791495,0.0
0.0227589372,0.0006905961,0.5462144932,0.0000068577,0.0,1.7182076815,0.5048217665,1.3111111111,0.0
0.0114714579,0.0002509505,2.0075051261,0.000003792,0.0,0.881972531,1.1951158745,1.3808664019,0.0
0.0068597404,0.0001163851,1.4474052177,0.0000063311,0.0,0.8053783226,1.0012345087,0.8853894461,0.0
0.0165824203,0.0005293605,6.6827153663,0.0000198724,0.0,0.9666301733,0.6810975523,1.169972082,0.0
0.0046805516,0.0000436308,0.2761525454,0.0000043892,0.0,0.5110341713,0.8355369564,1.5565324544,0.0
0.0124438307,0.0002412647,0.2737642753,0.0000069987,0.0,1.3363776086,0.6283875035,1.0895316804,0.0
0.0098138903,0.0002525503,1.8057558064,0.0000044268,0.0,1.0936354704,0.4317615118,0.2165642722,0.0
0.0086261993,0.0001765299,1.5613420749,0.0000042152,0.0,1.0520020766,1.0178696483,0.6284677137,0.0
0.005465971,0.0000538732,0.2787645211,0.0000049534,0.0,1.1670976745,0.5585354467,0.8220222991,0.0
0.0171904223,0.0005361933,10.933108583,0.0000363054,0.0,0.9060684211,1.1889668291,1.5633899767,0.0
0.0082818755,0.0001559103,0.8116237965,0.0000016386,0.0,1.1103881184,0.8466516382,1.2492503124,0.0
0.0114803392,0.0002610285,1.1939552769,0.0000012154,0.0,0.9865009598,1.0406526401,1.425951087,0.0
0.0076970631,0.0000903205,1.0775888337,0.0000013236,0.0,0.6644826349,0.5044414132,2.0762131519,0.0
