@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0097836099,0.0002547545,2.6611418942,0.0000062018,0.0,0.6058293979,0.993536047,1.4463732925,0.0
0.0049076332,0.0000704697,0.304273256,0.0000025376,0.0,0.6491152336,0.9944449238,0.8802055682,0.0
0.0122024748,0.0003114421,0.658933637,0.0000028705,0.0,0.912559575,0.8771544753,1.0337791495,0.0
0.015824494,0.000483088,0.3797878562,0.000004119,0.0,1.0059308899,0.4935248094,1.3111111111,0.0
0.0126904878,0.0002960073,2.2208353648,0.000002165,0.0,0.7606687652,0.9567271732,1.3808664019,0.0
0.0055200836,0.0000787912,1.1647376378,0.0000036632,0.0,0.8064366246,1.0925412587,0.8853894461,0.0
0.0121851542,0.0003438003,4.9106171543,0.0000116534,0.0,0.7892571413,0.8083302408,1.169972082,0.0
0.0052829676,0.0000767149,0.311695086,0.0000026624,0.0,0.5340521953,0.9423335549,1.5565324544,0.0
0.0080046085,0.0001458271,0.1761013879,0.0000042022,0.0,1.1055184044,0.8506960581,1.0895316804,0.0
0.0053112455,0.000107841,0.9772691687,0.0000025396,0.0,1.1062028326,0.885486546,0.2165642722,0.0
0.0066592784,0.0001134113,1.2053293946,0.0000024147,0.0,0.8698287568,0.9966715384,0.6284677137,0.0
0.0045239099,0.0000460704,0.2307194061,0.0000029953,0.0,1.2186533752,0.7707001934,0.8220222991,0.0
0.0161796424,0.0005116358,10.2902525504,0.0000213499,0.0,0.70450308,0.9825615295,1.5633899767,0.0
0.0068019333,0.0001828318,0.6665894596,0.0000010394,0.0,1.1048737187,1.0392062687,1.2492503124,0.0
0.010486636,0.0002026582,1.0906101401,0.0000007897,0.0,0.8366358438,0.8640270765,1.425951087,0.0
0.0069251846,0.0000837039,0.9695258383,0.0000007085,0.0,0.7368547764,0.6933144557,2.0762131519,0.0
0.0040371808,0.0000253039,0.1130410638,0.0000039525,0.0,0.7292088844,0.7421715953,1.152069161,0.0
0.0068653713,0.0001549249,1.9017078592,0.0000064098,0.0,0.9367023805,1.1209400101,0.5056780581,0.0
0.003466979,0.000020554,0.0693395791,0.0000042854,0.0,1.2933175468,1.0168087542,0.4858333333,0.0
0.0052332226,0.0000331332,0.2511946852,0.0000031202,0.0,1.1370566981,0.8510180651,1.0932370581,0.0
0.0144347702,0.0003920509,2.5838238694,0.0000023315,0.0,0.7190828436,1.1669798634,1.2098095069,0.0
0.0109320003,0.0002662264,1.3992960432,0.0000002091,0.0,0.5837699729,1.0241326272,2.029679968,0.0
0.00435543,0.0000459714,0.6576699305,0.0000011662,0.0,0.7837414242,1.0620491746,0.6993220444,0.0
0.0050746061,0.0000480759,0.3450732142,0.0000022879,0.0,0.9282010911,0.7135988402,0.8877595156,0.0
0.003051374,0.0000292579,0.2380071735,0.0000018717,0.0,1.4434897691,1.3176581875,0.248287417,0.0
0.0043626077,0.0000473177,0.4667990211,0.0000006649,0.0,0.5099134977,0.6481158242,0.5898425012,0.0
0.0050353852,0.000067081,0.1258846294,0.0000040774,0.0,0.8434685202,0.9476288977,0.5376,0.0
0.0049325808,0.000062556,0.3896738863,0.0000018301,0.0,0.7269208744,0.9719770772,0.7110755617,0.0
0.0038121383,0.000046162,0.1296127023,0.0000037028,0.0,0.5756597667,0.9758600797,0.6147635525,0.0
0.0054295619,0.0000609572,0.233471162,0.0000033283,0.0,0.6383269768,0.8325143356,0.8024976646,0.0
0.0081448211,0.0001204558,0.2932135604,0.0000036196,0.0,0.985656254,1.0404046454,0.7936111111,0.0
0.0031877916,0.0000208426,0.1306994556,0.0000034115,0.0,0.7461539296,0.9394289648,0.6416137011,0.0
0.004136248,0.0000506114,0.0992699519,0.000004119,0.0,1.0704151375,0.7070102258,0.2299969807,0.0
0.0211373493,0.0006880591,0.4227469867,0.0000042854,0.0,0.9300858866,0.7509928986,3.0025,0.0
0.0067466352,0.0000971487,0.1686658801,0.0000040774,0.0,1.133408011,1.1972644447,0.75,0.0
0.0335532282,0.0017839929,0.6710645638,0.0000042854,0.0,1.4649467145,0.8793635278,1.64,0.0
0.0043924008,0.0000484145,0.2503668428,0.0000027457,0.0,0.7945541716,0.9521474489,0.7588890227,0.0
0.0219473362,0.0006707326,2.6556276767,0.0000000822,0.0,1.0285232738,0.9342928076,3.6389502336,0.0
0.0088577873,0.0001649132,0.1948713198,0.0000042022,0.0,1.5991356486,0.9694609077,0.6078026252,0.0
0.007744691,0.000141845,0.2710641859,0.0000036612,0.0,1.0894928129,0.7570971003,0.9012244898,0.0
0.0028571176,0.0000192896,0.1485701138,0.0000029537,0.0,1.1119505997,1.2792814715,0.4798278644,0.0
0.0073663615,0.0001174995,1.3480441594,0.0000024979,0.0,0.835805344,0.9645848718,0.9520446183,0.0
0.0056883692,0.0000737397,1.2571295877,0.0000040794,0.0,0.7572970045,0.9616126183,0.8580617095,0.0
0.0044856234,0.0000429677,0.6773291268,0.0000011662,0.0,0.806260387,1.0205198549,0.8235407219,0.0
0.0060151687,0.0001002393,0.2887280973,0.0000031202,0.0,0.7479357535,0.9234481442,0.5973090278,0.0
0.0083611215,0.0002267511,0.2257502801,0.0000039941,0.0,0.8600496239,0.8086110804,0.8734567901,0.0
0.004320625,0.0000465896,0.108015626,0.0000040774,0.0,0.700847441,0.9416880573,0.588647619,0.0
0.0053608609,0.0000742437,0.3538168217,0.0000023711,0.0,0.8614179011,1.118635403,0.9173358342,0.0
0.0114250241,0.000287845,2.4563801717,0.0000038297,0.0,0.8020707663,0.7475249917,1.1319158094,0.0
0.0108790233,0.0001710308,0.2610965591,0.000004119,0.0,1.1313716034,1.0000624381,1.6840277778,0.0
0.004442073,0.0000252159,0.1021676795,0.0000041606,0.0,1.0824424989,1.0386094611,1.1353274769,0.0
0.0057159577,0.0000843128,0.3200936285,0.0000027873,0.0,0.7668564798,0.5418534592,0.5046478819,0.0
0.0060054736,0.0001695377,0.1681532599,0.0000039525,0.0,0.8850118677,0.958850314,0.6260435993,0.0
0.0066898393,0.0000978207,0.4348395531,0.0000024127,0.0,0.8720470272,0.9320206924,1.1411489152,0.0
0.0049152698,0.0000398418,0.1032206663,0.0000042438,0.0,0.6499980832,0.9490518607,1.7768707483,0.0
0.0053314227,0.0000694879,0.9969760379,0.0000026644,0.0,0.7792425863,0.9380549341,0.6782131573,0.0
0.0052235037,0.0000678365,0.5536913909,0.0000007065,0.0,0.6974900117,1.0,0.761627907,0.0
0.0105630994,0.0003022396,1.6267173124,0.0000012911,0.0,0.7873092065,1.047064444,1.6102279755,0.0
0.0086909046,0.0001562178,3.3199255564,0.0000107795,0.0,0.8175647801,0.9044242091,1.117946284,0.0
0.0058144488,0.0001221368,1.2094053584,0.0000035383,0.0,1.0978001796,1.026905637,0.2613592488,0.0
0.0072788194,0.0001463286,0.1528552072,0.0000042438,0.0,0.8815003574,0.9258922735,1.0207860922,0.0
0.0068770562,0.0001049994,1.5954770415,0.0000045371,0.0,0.7104449231,0.9278844517,1.001178444,0.0
0.007130161,0.0001490598,0.6631049684,0.0000012475,0.0,0.7683803894,0.8433816575,0.7548002592,0.0
0.0054347923,0.000084587,1.0869584588,0.0000032054,0.0,0.754816884,1.0323960926,0.8076096154,0.0
0.0037078118,0.0000300817,0.2966249412,0.0000017885,0.0,1.0397216832,1.06147582,0.660685911,0.0
0.0041023813,0.000036683,0.1558904903,0.0000035364,0.0,0.8320141359,0.9977532304,0.843196508,0.0
0.0091766243,0.0001752918,0.2752987276,0.0000038693,0.0,0.9724734158,0.7350416795,0.5933333333,0.0
0.0063024124,0.0000485385,0.2142820218,0.0000037028,0.0,0.7081816534,0.884461331,2.0008650519,0.0
0.0063922835,0.000148755,0.4154984259,0.0000024127,0.0,0.775598286,1.009950218,0.9961961116,0.0
0.0036361566,0.0000819788,0.4763365207,0.0000003339,0.0,0.5258059915,0.9921714357,0.52109988,0.0
0.0041306302,0.0000326986,0.1569639481,0.0000035364,0.0,1.1225561226,1.1495748908,0.8961731815,0.0
0.0050738787,0.0000651848,0.6951213759,0.0000005836,0.0,0.9908652106,1.0511081821,1.0066051163,0.0
0.0047376516,0.0000472669,0.3126850041,0.0000023711,0.0,0.7441054342,1.1122450953,1.1890046712,0.0
0.0036715113,0.0000443548,0.1431889413,0.0000034947,0.0,0.8798237441,1.0297249928,0.3310603926,0.0
0.0093450965,0.0001626836,0.73826262,0.0000018301,0.0,0.8226545462,1.0335579392,1.5079314212,0.0
0.008741364,0.0002402343,0.7167918442,0.0000017053,0.0,0.7053362648,1.0204984735,0.9624345384,0.0
0.005123259,0.0000402438,0.3688746472,0.0000021214,0.0,0.901495207,1.057590303,1.1988536155,0.0
0.0084878078,0.0001009284,0.178243964,0.0000042438,0.0,1.0461833583,1.0216290572,1.3215953048,0.0
0.0090217916,0.0001659952,0.4961985377,0.0000028289,0.0,0.9127617974,0.9176290828,1.09375,0.0
0.0048410136,0.0000407111,0.1403893957,0.0000039109,0.0,0.9658093763,1.1350284635,0.8086744805,0.0
