@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0150299894,0.0010369455,4.088157115,0.0000169384,0.0,0.6147553005,0.987521869,1.4463732925,0.0
0.0056055762,0.0000955135,0.3475457253,0.0000035013,0.0,0.6402797614,0.9818012912,0.8802055682,0.0
0.016375542,0.000681801,0.8842792656,0.00000428,0.0,0.923036541,0.8967119711,1.0337791495,0.0
0.026919543,0.001655063,0.6460690317,0.0000071999,0.0,1.0791091027,0.489094905,1.3111111111,0.0
0.0168293638,0.0007704528,2.9451386579,0.0000074972,0.0,0.7624070512,0.9746245075,1.3808664019,0.0
0.0065911221,0.0001482495,1.390726767,0.0000110011,0.0,0.7885919265,1.0863131139,0.8853894461,0.0
0.0205910568,0.0022336014,8.2981958941,0.0000296889,0.0,0.8054279514,0.7868309672,1.169972082,0.0
0.0062492721,0.0001624657,0.3687070535,0.0000037933,0.0,0.5232557301,0.9268501024,1.5565324544,0.0
0.0121246898,0.0003933442,0.2667431766,0.0000073946,0.0,1.1475053256,0.7997419993,1.0895316804,0.0
0.0109807549,0.001174473,2.0204589011,0.0000083732,0.0,1.1096820412,0.7738098686,0.2165642722,0.0
0.0083745921,0.0002229709,1.5158011618,0.0000080812,0.0,0.869551901,0.9985887426,0.6284677137,0.0
0.00514258,0.0000712195,0.2622715779,0.000004572,0.0,1.2154221245,0.7523189726,0.8220222991,0.0
0.0291193248,0.0040522124,18.5198905789,0.0000523672,0.0,0.7221387413,1.0110398288,1.5633899767,0.0
0.0093328033,0.0005411772,0.914614719,0.0000000026,0.0,1.1042035711,1.0128602194,1.2492503124,0.0
0.013691895,0.0005414584,1.4239570798,0.0000005866,0.0,0.8481052049,0.8783786429,1.425951087,0.0
0.0079929549,0.0001293395,1.1190136857,0.0000040906,0.0,0.7308378273,0.6744880853,2.0762131519,0.0
0.0043084792,0.0000297968,0.1206374166,0.0000068106,0.0,0.7202159169,0.7484655236,1.152069161,0.0
0.0094018499,0.0007546862,2.6043124331,0.000017425,0.0,0.9097594944,1.0754344778,0.5056780581,0.0
0.0037618604,0.0000251975,0.0752372081,0.0000075893,0.0,1.2956632825,1.0145805631,0.4858333333,0.0
0.0055892894,0.0000391379,0.2682858932,0.000004864,0.0,1.1428337791,0.8560641402,1.0932370581,0.0
0.0223363825,0.0018282651,3.9982124719,0.0000078865,0.0,0.7444147858,1.2433625819,1.2098095069,0.0
0.014265371,0.0006494017,1.825967482,0.0000029226,0.0,0.572846368,1.0311421672,2.029679968,0.0
0.0049723443,0.0000682019,0.7508239891,0.0000051612,0.0,0.7859365486,1.0524519917,0.6993220444,0.0
0.0056743227,0.0000664675,0.3858539434,0.0000029173,0.0,0.9049924492,0.6893288885,0.8877595156,0.0
0.0038276105,0.0000575399,0.2985536183,0.000001944,0.0,1.4017794359,1.2563587569,0.248287417,0.0
0.0050568992,0.0000758162,0.5410882189,0.0000008786,0.0,0.5179404981,0.6677908468,0.5898425012,0.0
0.0057490995,0.0000991423,0.1437274872,0.0000071026,0.0,0.8458390687,0.9617803843,0.5376,0.0
0.0059102014,0.0001040526,0.466905907,0.0000018467,0.0,0.7331739825,0.9608736222,0.7110755617,0.0
0.0043961003,0.0000661471,0.1494674097,0.0000062266,0.0,0.5798423498,0.9678665679,0.6147635525,0.0
0.0061988656,0.0000855374,0.2665512203,0.0000053506,0.0,0.6426091703,0.8299022015,0.8024976646,0.0
0.0096054671,0.0001878585,0.3457968151,0.000006032,0.0,0.9548076589,1.0144009827,0.7936111111,0.0
0.0036796705,0.0000316728,0.1508664903,0.0000055453,0.0,0.7714806637,0.951507837,0.6416137011,0.0
0.0047941932,0.0000807267,0.1150606357,0.0000071999,0.0,1.0671644657,0.7068505757,0.2299969807,0.0
0.0291317,0.0015976449,0.5826339993,0.0000075893,0.0,0.9348744943,0.7463934046,3.0025,0.0
0.007746769,0.000141171,0.1936692252,0.0000071026,0.0,1.141647032,1.2243276335,0.75,0.0
0.0584260768,0.006968267,1.1685215357,0.0000075893,0.0,1.5783177315,0.8778056986,1.64,0.0
0.0067092025,0.0007032539,0.3824245419,0.000003988,0.0,0.7807442797,0.9471642451,0.7588890227,0.0
0.0304086303,0.0017632884,3.6794442685,0.0000022413,0.0,1.020479537,0.929899807,3.6389502336,0.0
0.0105133136,0.0002587332,0.2312929,0.0000073946,0.0,1.5420564941,0.9675143025,0.6078026252,0.0
0.0099467,0.000312932,0.3481345015,0.0000061293,0.0,1.0915189727,0.7698508367,0.9012244898,0.0
0.0030811526,0.0000240281,0.1602199358,0.0000044746,0.0,1.0827640387,1.2684132293,0.4798278644,0.0
0.0091901892,0.0002865909,1.6818046252,0.0000082758,0.0,0.8286311115,0.9561033534,0.9520446183,0.0
0.0068087056,0.0001394411,1.5047239425,0.0000119745,0.0,0.75379823,0.9552937582,0.8580617095,0.0
