@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0126583718,0.0004335381,3.4430771204,0.0000100974,0.0,0.6697565911,0.9568803445,1.4463732925,0.0
0.0064236176,0.0001691388,0.3982642899,0.0000035616,0.0,0.6286344466,0.9094707848,0.8802055682,0.0
0.012983925,0.000349934,0.7011319524,0.0000040819,0.0,1.0597581116,1.0657527905,1.0337791495,0.0
0.0250805272,0.0009900904,0.6019326537,0.0000060332,0.0,1.4925440664,0.4984393068,1.3111111111,0.0
0.0130506786,0.0003771153,2.2838687533,0.0000037883,0.0,0.8249014116,1.121321893,1.3808664019,0.0
0.0066633492,0.0001260699,1.4059666818,0.0000061298,0.0,0.7746539834,1.0339524672,0.8853894461,0.0
0.0179714136,0.0007967603,7.2424796885,0.000018618,0.0,0.8988628935,0.7071835772,1.169972082,0.0
0.0048255129,0.0000494232,0.2847052635,0.0000037567,0.0,0.5051357163,0.8643471436,1.5565324544,0.0
0.0125676531,0.000316975,0.2764883686,0.0000061633,0.0,1.2284261053,0.6969559023,1.0895316804,0.0
0.0110099249,0.0007298793,2.0258261767,0.0000043736,0.0,1.0391764084,0.5173110752,0.2165642722,0.0
0.0086664521,0.0002016763,1.5686278226,0.0000041785,0.0,0.9663657056,1.0114735213,0.6284677137,0.0
0.0053749662,0.0000664848,0.2741232782,0.0000042771,0.0,1.1440794956,0.6251137602,0.8220222991,0.0
0.0197052555,0.0008676742,12.5325424995,0.0000337731,0.0,0.8312164573,1.1338027788,1.5633899767,0.0
0.0084527853,0.0002104825,0.8283729574,0.00000122,0.0,1.1027741778,0.9026983731,1.2492503124,0.0
0.0122841887,0.0003317929,1.2775556238,0.0000008298,0.0,0.9310544715,0.9848218815,1.425951087,0.0
0.0077391658,0.0000998647,1.0834832095,0.0000015118,0.0,0.6804379574,0.5634264623,2.0762131519,0.0
0.0040076101,0.0000253231,0.1122130825,0.0000057731,0.0,0.7063947652,0.7903518232,1.152069161,0.0
0.0095487886,0.0002986931,2.6450144466,0.0000104226,0.0,0.8889527742,0.8714382539,0.5056780581,0.0
0.0037618631,0.0000244671,0.0752372617,0.0000062934,0.0,1.2936487636,1.0046137693,0.4858333333,0.0
0.0052754451,0.0000349546,0.253221367,0.0000044722,0.0,1.1231212009,0.8857015029,1.0932370581,0.0
0.0151932831,0.000565631,2.7195976753,0.0000040484,0.0,0.8956408387,1.5769949629,1.2098095069,0.0
0.0116076622,0.0003540146,1.4857807652,0.0000007312,0.0,0.591294183,1.0625690417,2.029679968,0.0
0.0052664112,0.0000782304,0.795228085,0.0000022272,0.0,0.7840302145,1.0032488856,0.6993220444,0.0
0.005808319,0.0000621765,0.3949656954,0.0000031713,0.0,0.8693964504,0.5662722464,0.8877595156,0.0
