@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0145674886,0.0009327107,3.9623568927,0.0000171531,0.0,0.6108189235,0.9865818137,1.4463732925,0.0
0.0065078754,0.0002936636,0.403488274,0.0000046368,0.0,0.641560587,0.9826134132,0.8802055682,0.0
0.0163503163,0.0006312935,0.8829170795,0.0000054669,0.0,0.9379852239,0.9042487874,1.0337791495,0.0
0.0147455967,0.0008775237,0.35389432,0.0000085797,0.0,1.0403777018,0.4890915123,1.3111111111,0.0
0.017828926,0.0010736174,3.1200620458,0.0000070882,0.0,0.7650514869,0.97647208,1.3808664019,0.0
0.0067876809,0.0001498584,1.4322006792,0.0000108236,0.0,0.79784704,1.0846314525,0.8853894461,0.0
0.017426616,0.0024755723,7.0229262579,0.0000307458,0.0,0.796737507,0.7883720723,1.169972082,0.0
0.0070632541,0.0002580182,0.41673199,0.0000049481,0.0,0.5277517535,0.9306673911,1.5565324544,0.0
0.0081730791,0.0002218678,0.1798077407,0.0000087872,0.0,1.1385108998,0.8072912049,1.0895316804,0.0
0.0082901127,0.0010153619,1.525380742,0.0000080221,0.0,1.0924839462,0.7782177057,0.2165642722,0.0
0.0085500427,0.0002310944,1.5475577253,0.0000077108,0.0,0.873690385,0.9989628631,0.6284677137,0.0
0.0037816599,0.0000421372,0.1928646539,0.0000057781,0.0,1.226624309,0.7473381465,0.8220222991,0.0
0.0295016465,0.0048704966,18.7630471557,0.0000549221,0.0,0.7170197183,1.0087310383,1.5633899767,0.0
0.0076076369,0.0004845521,0.7455484197,0.0000009014,0.0,1.101006096,1.0198770097,1.2492503124,0.0
0.0149730914,0.0008004207,1.5572015036,0.0000002788,0.0,0.8421686263,0.8699038878,1.425951087,0.0
0.0068476229,0.0001383174,0.9586671996,0.0000034566,0.0,0.7324263382,0.6749120367,2.0762131519,0.0
0.0038961297,0.0000265151,0.1090916311,0.0000081646,0.0,0.7224536778,0.7471525806,1.152069161,0.0
0.0095385513,0.000813007,2.6421787141,0.0000176719,0.0,0.9151478515,1.075196845,0.5056780581,0.0
0.0037277716,0.0000249515,0.0745554317,0.0000089947,0.0,1.2908907356,1.0139648822,0.4858333333,0.0
0.0053322005,0.0000371779,0.2559456253,0.0000060894,0.0,1.1373563825,0.8551116356,1.0932370581,0.0
0.0233190543,0.0020907413,4.1741107143,0.0000075033,0.0,0.7402476094,1.234972369,1.2098095069,0.0
0.0143074149,0.0006354951,1.8313491057,0.0000022115,0.0,0.5778543561,1.0312531624,2.029679968,0.0
0.0048953185,0.0000619401,0.739193092,0.000004598,0.0,0.7807539444,1.0539303092,0.6993220444,0.0
0.004282414,0.0000466516,0.2912041487,0.0000040142,0.0,0.9207453277,0.6936229618,0.8877595156,0.0
0.0039282411,0.0000496957,0.3064028032,0.0000029766,0.0,1.3933976956,1.2746453725,0.248287417,0.0
0.0042105942,0.0000949741,0.4505335781,0.0000000325,0.0,0.5173899445,0.6686163752,0.5898425012,0.0
0.005256393,0.0000876005,0.1314098252,0.0000084759,0.0,0.8483204584,0.9605081699,0.5376,0.0
0.0052319702,0.0000871946,0.4133256474,0.0000028728,0.0,0.7287633114,0.9590630661,0.7110755617,0.0
0.0043192031,0.000063135,0.1468529054,0.0000075421,0.0,0.5801751984,0.9736501346,0.6147635525,0.0
0.0049414068,0.000062953,0.2124804904,0.0000066082,0.0,0.6457170548,0.8306051166,0.8024976646,0.0
0.0099485352,0.000195512,0.3581472654,0.0000073346,0.0,0.9785204026,1.0221962116,0.7936111111,0.0
0.003580829,0.0000338853,0.1468139875,0.0000068158,0.0,0.7552201271,0.9481130577,0.6416137011,0.0
0.0045546807,0.0000755012,0.1093123366,0.0000085797,0.0,1.0916595938,0.7051176092,0.2299969807,0.0
0.020504841,0.0010199547,0.4100968207,0.0000089947,0.0,0.9521845259,0.7454245255,3.0025,0.0
0.0092936433,0.00018361,0.2323410831,0.0000084759,0.0,1.1680389463,1.2312879022,0.75,0.0
0.0554697714,0.0082423058,1.1093954275,0.0000089947,0.0,1.533803919,0.8764017698,1.64,0.0
0.0055157861,0.0004065031,0.3143998085,0.0000051556,0.0,0.7889741088,0.9455515676,0.7588890227,0.0
0.031226471,0.002131881,3.7784029938,0.0000014851,0.0,1.0215753753,0.9310320235,3.6389502336,0.0
0.0108996066,0.0002744918,0.2397913443,0.0000087872,0.0,1.5769070747,0.9634345295,0.6078026252,0.0
0.0103147966,0.0003037641,0.3610178805,0.0000074383,0.0,1.0950240612,0.7803585906,0.9012244898,0.0
0.0032924224,0.0000228393,0.1712059636,0.0000056744,0.0,1.09064757,1.2637535422,0.4798278644,0.0
0.0090804346,0.0002948436,1.6617195384,0.0000079183,0.0,0.8339954621,0.9553855811,0.9520446183,0.0
0.0066393187,0.0001481378,1.4672894285,0.0000118612,0.0,0.7470425201,0.954266624,0.8580617095,0.0
0.0050126699,0.0000653769,0.7569131557,0.000004598,0.0,0.8001919338,1.014825254,0.8235407219,0.0
0.0071049287,0.000167927,0.341036576,0.0000060894,0.0,0.7473887392,0.9198743757,0.5973090278,0.0
0.0092467389,0.0004691103,0.249661951,0.0000082684,0.0,0.9129530372,0.7796972883,0.8734567901,0.0
0.0050828785,0.0000769849,0.127071963,0.0000084759,0.0,0.7204066176,0.9382340071,0.588647619,0.0
0.0067777687,0.0001779349,0.4473327352,0.0000042217,0.0,0.8454338039,1.1025114068,0.9173358342,0.0
0.0178722677,0.0017334614,3.8425375645,0.0000112387,0.0,0.8420465771,0.7854533789,1.1319158094,0.0
0.0133942924,0.0003110658,0.3214630176,0.0000085797,0.0,1.1315337133,0.9995328498,1.6840277778,0.0
0.0048670218,0.0000299251,0.1119415009,0.0000086834,0.0,1.0667602066,1.0385827076,1.1353274769,0.0
0.0038552352,0.0000864925,0.2158931699,0.0000052593,0.0,0.7681825635,0.520490789,0.5046478819,0.0
0.008218622,0.0004723905,0.230121416,0.0000081646,0.0,0.8990748373,0.9530703649,0.6260435993,0.0
0.0076823433,0.0001705875,0.4993523172,0.0000043255,0.0,0.846886191,0.9252459344,1.1411489152,0.0
0.0050116908,0.000050124,0.1052455072,0.000008891,0.0,0.6537498967,0.9506307851,1.7768707483,0.0
0.0058970293,0.0001102863,1.1027444792,0.0000083334,0.0,0.7754129456,0.9300458467,0.6782131573,0.0
0.0078279262,0.000488861,0.8297601788,0.0000000713,0.0,0.6978353204,1.0,0.761627907,0.0
0.0160075967,0.0015047432,2.4651698989,0.0000049092,0.0,0.7832470526,1.030068752,1.6102279755,0.0
0.0096318247,0.0002884335,3.6793570454,0.0000285668,0.0,0.8098383734,0.8851708216,1.117946284,0.0
0.0099804583,0.0008468446,2.075935319,0.0000105123,0.0,1.1017518213,0.9030604057,0.2613592488,0.0
0.0112253722,0.0005510239,0.2357328164,0.000008891,0.0,0.9222683005,0.9485065565,1.0207860922,0.0
0.0117023195,0.0020195239,2.7149381301,0.0000130026,0.0,0.7187975046,0.9397863817,1.001178444,0.0
0.0078551557,0.0003363914,0.7305294777,0.0000014202,0.0,0.760757734,0.8544753258,0.7548002592,0.0
0.0066314085,0.0001806781,1.3262816974,0.0000096823,0.0,0.7521475116,1.0278251463,0.8076096154,0.0
0.0040481444,0.0000383744,0.3238515514,0.0000027691,0.0,1.0240856166,1.0425123254,0.660685911,0.0
0.0044497205,0.0000462187,0.1690893778,0.000007127,0.0,0.8206232753,0.9984326244,0.843196508,0.0
0.0091389835,0.0002390374,0.2741695044,0.0000079571,0.0,1.0049239102,0.7374243728,0.5933333333,0.0
0.006015101,0.0000501856,0.204513435,0.0000075421,0.0,0.7017196884,0.8874397478,2.0008650519,0.0
0.0115943026,0.0018558399,0.753629666,0.0000043255,0.0,0.7922398289,0.9931708466,0.9961961116,0.0
0.006347171,0.0009550328,0.8314793948,0.0000025227,0.0,0.530553014,0.995512875,0.52109988,0.0
0.0045176949,0.0000508814,0.1716724061,0.000007127,0.0,1.1045011586,1.1388318593,0.8961731815,0.0
0.0054882859,0.0001103932,0.751895164,0.0000031453,0.0,0.9905867768,1.0391912426,1.0066051163,0.0
0.0054958583,0.0000752082,0.3627266457,0.0000042217,0.0,0.7359813558,1.1038361513,1.1890046712,0.0
0.004628665,0.0000998666,0.1805179364,0.0000070233,0.0,0.8759070982,1.0183054913,0.3310603926,0.0
0.0119485697,0.0003802182,0.9439370025,0.0000028728,0.0,0.8261306712,1.0372742616,1.5079314212,0.0
0.0194790017,0.003031236,1.5972781434,0.0000025615,0.0,0.714717799,1.0125289057,0.9624345384,0.0
0.0056241072,0.0000517013,0.4049357181,0.0000035992,0.0,0.8987119249,1.0557477963,1.1988536155,0.0
0.0107462793,0.000191195,0.2256718644,0.000008891,0.0,1.0556917898,1.0244345839,1.3215953048,0.0
0.0097504995,0.0002676456,0.5362774724,0.0000053631,0.0,0.901253756,0.8927278604,1.09375,0.0
0.0052155761,0.000048654,0.1512517082,0.0000080609,0.0,0.9540049793,1.1194302148,0.8086744805,0.0
0.0073563291,0.0002078236,0.4266670859,0.0000050518,0.0,0.7454564688,0.9836410268,0.9341854935,0.0
0.0081280804,0.000279572,1.3655175154,0.0000063619,0.0,0.5563474043,0.8009916335,1.2051020408,0.0
0.0103158098,0.0002807065,1.5989505228,0.000005013,0.0,0.8128620844,1.0343453477,1.0434306369,0.0
0.0039418338,0.0000691315,0.2680446987,0.0000040142,0.0,0.7160951023,0.8157404984,0.4464628989,0.0
0.0076894178,0.0003301263,2.2145523254,0.0000188132,0.0,0.801479898,1.0261174417,0.49902826,0.0
0.0297158138,0.0029457095,0.6834637176,0.0000086834,0.0,1.011363752,0.9932807999,0.9780940732,0.0
0.012191203,0.0011343469,2.5723438316,0.0000108236,0.0,0.7208482034,0.7776756803,0.6493956835,0.0
0.0265597016,0.003433102,0.5577537337,0.000008891,0.0,1.3426406738,0.8609940357,1.4229024943,0.0
0.0082467101,0.0001145477,0.6267499657,0.0000031841,0.0,0.9013162252,0.8607738724,1.6601276724,0.0
0.0150465101,0.0030854084,4.5139530223,0.0000200584,0.0,0.8548436708,0.787534091,1.0938864924,0.0
0.0072129911,0.0001571599,0.7068731303,0.0000009014,0.0,0.932012791,1.0573365662,0.9801859519,0.0
0.0084865548,0.0002896074,3.2927832736,0.0000291893,0.0,0.6152873419,1.0426175018,0.7560716879,0.0
0.0050980082,0.0000356274,0.1019601644,0.0000089947,0.0,0.9894694693,1.0103151707,1.1989705882,0.0
0.0095777417,0.0003624551,3.8310966859,0.0000304345,0.0,0.632172831,0.9395245486,0.8187234475,0.0
0.0100756164,0.0002712944,2.8010213609,0.0000177756,0.0,0.6977223712,0.9978235856,0.999344334,0.0
0.0081073352,0.0002790937,0.4540107734,0.0000052593,0.0,1.3343280174,1.1244707648,1.2133290816,0.0
0.006619679,0.0001123418,0.417039779,0.000004533,0.0,1.221110136,1.1075822237,1.9430934571,0.0
0.0087239457,0.0001729308,0.235546535,0.0000082684,0.0,0.9074610809,1.0124970591,1.453562495,0.0
0.0077393366,0.0001260807,1.0525497788,0.0000030416,0.0,0.8378828299,0.988006638,0.9631861885,0.0
0.03371894,0.0141851497,1.9894174606,0.0000049481,0.0,0.7100804566,0.9713081774,0.9380104239,0.0
0.0073777968,0.0001477684,0.4943123847,0.000004118,0.0,0.8737795918,1.0646631648,0.6945428894,0.0
0.006238357,0.0001938081,1.3474851094,0.0000113424,0.0,0.7898122173,0.4320211438,0.5514188957,0.0
0.0037683467,0.0000439629,0.1092820541,0.0000080609,0.0,0.7190611915,1.0371085325,0.6381292113,0.0
0.0087834699,0.0003301565,0.9749651547,0.0000004475,0.0,0.7564273517,0.6563713563,1.0438034188,0.0
0.0036539036,0.0000229705,0.0840397838,0.0000086834,0.0,0.6309898575,0.9808600172,0.7961396876,0.0
0.0088416172,0.0008338306,0.5658635025,0.0000044292,0.0,0.9886079771,1.1311202496,0.3445521763,0.0
0.0081997165,0.0002914715,0.1803937619,0.0000087872,0.0,0.8520743512,0.8906085755,1.1578947368,0.0
0.0044534014,0.0000753413,0.1469622466,0.0000076458,0.0,0.7741574037,1.0022285119,0.6100515646,0.0
0.0083079128,0.0001504742,1.9440515943,0.0000132101,0.0,0.955671469,1.0092937882,0.9783100998,0.0
0.0144949539,0.0010261543,1.9278288621,0.0000027303,0.0,1.0217958926,1.1109449716,0.6876805743,0.0
0.0076826388,0.0001728478,0.184383332,0.0000085797,0.0,0.8888936976,1.0172319926,0.646577381,0.0
0.013068733,0.0014234251,0.6011617171,0.0000062969,0.0,0.7957609028,0.9265988938,0.9845194911,0.0
0.0160899887,0.0008390429,0.8205894233,0.0000057781,0.0,1.0733224339,0.9279179797,1.0159554018,0.0
0.015741343,0.0025406394,0.7555844622,0.0000060894,0.0,1.1503203012,1.0894580715,0.5262015716,0.0
0.0078913676,0.0001372707,0.72600582,0.0000015239,0.0,0.9655627133,1.028510706,1.5427148466,0.0
0.0120249088,0.0006591636,1.7195619653,0.0000037679,0.0,0.7194213472,0.8229230215,0.6818937748,0.0
0.0051796411,0.0001056405,0.4454491356,0.0000021465,0.0,0.5831872223,0.6978600347,0.9850607208,0.0
0.0063404022,0.0001586434,0.4501685565,0.0000037029,0.0,0.7701573815,0.296177166,2.100178536,0.0
0.0134257605,0.001324426,2.4300626458,0.0000077108,0.0,0.8224286919,0.7647321057,0.978820564,0.0
0.0030111377,0.0000224038,0.0782895803,0.0000083722,0.0,0.7561038041,1.0052322103,0.7384346423,0.0
0.0065752532,0.0001234483,0.4865687352,0.0000033916,0.0,0.7425564473,1.0272227272,1.6571644728,0.0
0.0118112645,0.0003650247,0.720487134,0.0000047405,0.0,1.1396141751,0.9461610237,0.8822359581,0.0
0.0095633854,0.0004799189,0.5164228138,0.0000054669,0.0,0.9907764026,1.1484879733,1.1412894376,0.0
0.0047151679,0.000034305,0.1131640308,0.0000085797,0.0,1.4038305308,1.0,0.75,0.0
0.012828047,0.0006082615,2.334704555,0.0000078146,0.0,0.8041097184,1.0063611712,1.3708972346,0.0
0.0298426933,0.0023934994,1.3429212004,0.0000064007,0.0,1.2658270793,0.9917883915,1.0723232323,0.0
0.0162141667,0.0007104651,0.3729258345,0.0000086834,0.0,1.4114945538,0.8263715974,4.9083175803,0.0
0.0098759556,0.0005424495,1.8171758219,0.0000080221,0.0,0.8488564548,1.0220553562,0.8167401806,0.0
0.0105529025,0.000343064,0.3165870741,0.0000079571,0.0,0.7998798741,0.580745863,0.9885714286,0.0
0.0153176171,0.0008745783,5.4071188413,0.0000255577,0.0,0.8480077363,0.6220323221,0.922178389,0.0
0.0092072276,0.0004520929,0.2762168283,0.0000079571,0.0,1.0734134942,1.0211142576,1.3094444444,0.0
0.0089712991,0.0003301474,0.1973685791,0.0000087872,0.0,1.4065475473,1.333486997,0.2813179643,0.0
0.0071308004,0.0001349767,0.1854008115,0.0000083722,0.0,0.6606959448,0.9315017735,0.8797916131,0.0
0.0068987539,0.0000838612,0.1724688475,0.0000084759,0.0,1.1249120507,0.9657808321,0.8769684211,0.0
0.0047524801,0.0000899404,0.2613864029,0.0000053631,0.0,0.5451757916,0.9981821233,0.5622834405,0.0
0.0036436049,0.000036776,0.1275261707,0.0000074383,0.0,1.3616936108,0.9509188505,0.5777013963,0.0
0.0083465102,0.0001776715,0.3922859807,0.0000061932,0.0,0.9622268848,0.5721418871,2.4885894602,0.0
0.0044180676,0.0000614584,0.22532145,0.0000057781,0.0,1.2851654794,1.0757224348,0.3798899462,0.0
0.0152042391,0.0013990781,0.3649017379,0.0000085797,0.0,1.0658362007,0.8431742884,0.5294117647,0.0
0.0047186313,0.0000511895,0.0990912565,0.000008891,0.0,0.9240376232,1.0480868264,0.4317937701,0.0
0.0146829353,0.0003624866,1.5710740756,0.0000000325,0.0,1.0101268181,1.0198373962,1.5790319984,0.0
0.0052788518,0.0000527992,0.1742021079,0.0000076458,0.0,0.6668707433,1.0088365709,1.2042011019,0.0
0.0045771742,0.0000451969,0.0915434841,0.0000089947,0.0,1.0860744156,0.8276219889,0.8715384615,0.0
0.0063175725,0.0002101489,1.3014199289,0.0000103048,0.0,0.7723685658,1.0430499093,0.747225267,0.0
0.0178164895,0.0010200438,5.6300106778,0.0000217185,0.0,0.7561360241,1.0613277518,1.371936917,0.0
0.0193991379,0.0025176474,0.5625750001,0.0000080609,0.0,0.7438749285,0.9800780128,1.2504594098,0.0
0.0086330486,0.0001964397,0.1726609715,0.0000089947,0.0,1.2082607117,0.6578308102,0.6733333333,0.0
0.0067507413,0.0000900183,0.4387981844,0.0000043255,0.0,1.0339579963,1.0589284253,2.1470588235,0.0
0.0112057171,0.0006055543,0.4034058139,0.0000073346,0.0,0.7675667331,0.7969994176,0.9147025814,0.0
0.0038914421,0.0000326017,0.1245261471,0.0000077496,0.0,0.8853544748,0.9419183476,0.9144140625,0.0
0.0097495127,0.0003094133,2.9931003954,0.0000207847,0.0,0.7680503554,0.9311646908,1.1228929155,0.0
0.0097530579,0.0004278816,1.0338241358,0.0000000713,0.0,0.8969206219,0.5185403686,1.6929350464,0.0
0.003871115,0.0000137611,0.0890356459,0.0000086834,0.0,1.0439035904,0.7877266525,1.4059824308,0.0
0.0049336911,0.0000585599,0.2516182448,0.0000057781,0.0,0.9270811232,1.2075709862,0.6469160213,0.0
0.0051203424,0.0000748157,0.1126475319,0.0000087872,0.0,0.8638865631,0.6684241575,0.4525777253,0.0
0.00424167,0.0000434954,0.1569417885,0.0000072308,0.0,1.172745939,1.2807579575,0.4392186432,0.0
0.0145657442,0.0011410628,0.7428529554,0.0000057781,0.0,0.8137326362,0.9038531456,1.5183738264,0.0
0.0072232051,0.0002262046,1.2496144743,0.0000068807,0.0,0.6960168017,0.9004056953,0.8367750342,0.0
0.0175114714,0.0007436211,1.8737274428,0.0000000325,0.0,0.9419328899,1.032011456,1.5099804554,0.0
0.0071065392,0.0001675378,0.8527847026,0.0000013814,0.0,0.7724463482,0.9190881482,0.9366633199,0.0
0.0060364082,0.0000927056,0.3501116777,0.0000050518,0.0,0.9927068479,0.4595590498,0.7995198887,0.0
0.0036960036,0.0000347644,0.1552321497,0.000006712,0.0,0.9569239953,0.9862526005,0.4153584511,0.0
0.0031576796,0.000021997,0.0726266315,0.0000086834,0.0,0.8336112612,0.7845114043,0.6361058601,0.0
0.0065708797,0.0000874914,0.4139654186,0.000004533,0.0,0.9120042603,0.5561109627,1.0112748803,0.0
0.005783233,0.0001012757,0.1734969889,0.0000079571,0.0,1.0809156384,0.9924357508,0.6,0.0
0.013961032,0.0003430401,0.2792206401,0.0000089947,0.0,1.1590146284,0.9839608696,1.8640384615,0.0
0.0594500474,0.018685836,4.1020532704,0.0000039104,0.0,0.7229435229,1.0059783071,1.8975993674,0.0
0.0079692341,0.0001075002,0.5498771503,0.0000039104,0.0,0.8556444818,1.0233760099,1.6339869281,0.0
0.0060012409,0.0000695398,0.2220459136,0.0000072308,0.0,0.8987708072,1.039349461,0.8785212945,0.0
0.0071392402,0.000118139,0.1570632851,0.0000087872,0.0,1.1155508237,0.7542141213,0.4880165289,0.0
0.0042685818,0.0000574562,0.1195202899,0.0000081646,0.0,0.7471170927,0.9725626829,0.4668839758,0.0
0.0102204275,0.0001914467,0.2759515414,0.0000082684,0.0,1.1887688078,0.7391088707,0.6454046639,0.0
0.0061078348,0.0001364914,0.262636898,0.0000066082,0.0,0.7166739916,0.3770626258,0.7110704331,0.0
0.0188988985,0.0007390191,3.34510504,0.0000072958,0.0,0.6639100001,0.9734761077,2.8141591522,0.0
0.00467975,0.0001277683,0.1778304998,0.000007127,0.0,0.802710313,1.111104223,1.1043397969,0.0
0.0074133541,0.0002550242,0.4670413103,0.000004533,0.0,0.9241580323,0.957816943,0.8720395566,0.0
0.0041395851,0.0000528026,0.4760522812,0.0000008626,0.0,0.6772177783,1.0406792342,0.7796321676,0.0
0.0064345455,0.0001682698,1.7566309079,0.0000172568,0.0,0.7464796621,0.957405662,0.7193144755,0.0
0.0280558673,0.0016345581,1.1783464265,0.000006712,0.0,0.8869881119,0.9642759805,2.0558390023,0.0
0.0109689284,0.0002688283,0.6910424921,0.000004533,0.0,0.939146973,0.9503636271,2.2088923532,0.0
0.0939005547,0.0441006617,40.8467413123,0.0000340661,0.0,1.7342283291,0.4853650871,0.6607599675,0.0
0.0040710166,0.0000263132,0.1139884641,0.0000081646,0.0,1.0014588978,1.1001739203,0.6143931257,0.0
0.0056523349,0.0000744048,0.2995737478,0.0000055706,0.0,0.8844477756,0.9517800931,0.7439331909,0.0
0.0093459777,0.0009603715,2.3458404085,0.0000149741,0.0,0.7112461971,1.0141887103,0.4921143809,0.0
0.0066757524,0.0002359908,0.3204361142,0.0000060894,0.0,1.2355212598,1.1402726038,0.3877010234,0.0
