@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.014758192,0.0010357029,4.0142282263,0.0000173072,0.0,0.6098870279,0.9905724814,1.4463732925,0.0
0.0075099979,0.0004729433,0.4656198715,0.0000045671,0.0,0.6450687483,0.9921286976,0.8802055682,0.0
0.0157528768,0.0005785753,0.8506553465,0.0000054004,0.0,0.9057035789,0.8850431907,1.0337791495,0.0
0.0146438327,0.00088112,0.3514519853,0.0000085253,0.0,1.0196510188,0.4914208899,1.3111111111,0.0
0.018048228,0.0011177452,3.1584398998,0.0000072034,0.0,0.7550358966,0.9653907279,1.3808664019,0.0
0.0067119587,0.0001458761,1.4162232773,0.0000109532,0.0,0.8000689796,1.0883321682,0.8853894461,0.0
0.0171740206,0.0018398958,6.9211302903,0.0000309526,0.0,0.7904851615,0.7976272941,1.169972082,0.0
0.0063642511,0.0001720347,0.3754908165,0.0000048796,0.0,0.5213761277,0.929336757,1.5565324544,0.0
0.0082682421,0.0002106648,0.1819013251,0.0000087336,0.0,1.1683126098,0.8170256034,1.0895316804,0.0
0.0071191012,0.0006663308,1.3099146296,0.0000081408,0.0,1.09627605,0.8234516699,0.2165642722,0.0
0.0084833979,0.0002321958,1.535495021,0.0000078283,0.0,0.8642615042,0.9974880918,0.6284677137,0.0
0.0036205199,0.0000376025,0.1846465167,0.0000057129,0.0,1.2157971024,0.7548639927,0.8220222991,0.0
0.0297334731,0.0050994071,18.9104888869,0.0000552227,0.0,0.7102466813,0.9962484248,1.5633899767,0.0
0.0077423795,0.0005798064,0.7587531873,0.0000008172,0.0,1.1035896423,1.0306481877,1.2492503124,0.0
0.0150748119,0.0008178623,1.5677804329,0.0000001922,0.0,0.8376491193,0.8659868321,1.425951087,0.0
0.0069424572,0.0001456169,0.9719440133,0.0000035576,0.0,0.737972257,0.6867504094,2.0762131519,0.0
0.0039263068,0.0000269446,0.1099365914,0.0000081087,0.0,0.7245991513,0.7470036881,1.152069161,0.0
0.0099487264,0.0008924744,2.755797223,0.000017828,0.0,0.9187136692,1.0961846232,0.5056780581,0.0
0.0036811385,0.00002433,0.0736227703,0.000008942,0.0,1.2973525602,1.0142716977,0.4858333333,0.0
0.0053731649,0.0000377963,0.2579119134,0.0000060254,0.0,1.1420161996,0.8532720758,1.0932370581,0.0
0.0253015342,0.0027128498,4.5289746248,0.00000762,0.0,0.7414890367,1.2114391982,1.2098095069,0.0
0.0145776039,0.0006587748,1.8659332975,0.0000023077,0.0,0.5801802736,1.0287516309,2.029679968,0.0
0.0051474913,0.0000829364,0.7772711852,0.0000047034,0.0,0.7850192323,1.0564568713,0.6993220444,0.0
0.0042807532,0.0000478673,0.2910912146,0.0000039421,0.0,0.9139623122,0.7034169322,0.8877595156,0.0
0.0040175917,0.0000533611,0.3133721496,0.0000029005,0.0,1.4198023085,1.2909404282,0.248287417,0.0
0.0041834699,0.0000947037,0.4476312842,0.0000001202,0.0,0.5125682456,0.6547878368,0.5898425012,0.0
0.0052819668,0.0000889691,0.132049169,0.0000084211,0.0,0.8454326032,0.952574085,0.5376,0.0
0.0051913541,0.0000840633,0.4101169777,0.0000027963,0.0,0.7263927952,0.9636372257,0.7110755617,0.0
0.0044368531,0.0000663457,0.1508530042,0.0000074837,0.0,0.5843561327,0.9779282812,0.6147635525,0.0
0.0048953519,0.0000630108,0.2105001301,0.0000065462,0.0,0.6381827401,0.8327532953,0.8024976646,0.0
0.0100977804,0.0002086308,0.3635200958,0.0000072753,0.0,0.9752847088,1.0323515821,0.7936111111,0.0
0.0036063037,0.0000341509,0.1478584523,0.0000067545,0.0,0.7582790222,0.9456940158,0.6416137011,0.0
0.0043974687,0.0000721158,0.1055392489,0.0000085253,0.0,1.0616129902,0.7097114413,0.2299969807,0.0
0.0197308868,0.0010527035,0.3946177361,0.000008942,0.0,0.9315905099,0.7485070742,3.0025,0.0
0.0093299762,0.0001854283,0.2332494056,0.0000084211,0.0,1.1564596161,1.2150616733,0.75,0.0
0.0556228444,0.0083145073,1.1124568886,0.000008942,0.0,1.5082977053,0.8777789513,1.64,0.0
0.0070432291,0.0007059265,0.4014640568,0.0000050879,0.0,0.7878925546,0.9458080359,0.7588890227,0.0
0.0319870779,0.0024618986,3.870436431,0.0000015785,0.0,1.0124462438,0.9315340146,3.6389502336,0.0
0.0108392141,0.0002678035,0.23846271,0.0000087336,0.0,1.5637472537,0.966823481,0.6078026252,0.0
0.0102172109,0.0003095006,0.357602381,0.0000073795,0.0,1.0679829331,0.7647368078,0.9012244898,0.0
0.0033073637,0.0000228755,0.1719829105,0.0000056087,0.0,1.1012582101,1.2697443198,0.4798278644,0.0
0.0091922286,0.0002921716,1.682177829,0.0000080367,0.0,0.8407322788,0.9593458184,0.9520446183,0.0
0.0067856595,0.0001581369,1.4996307565,0.0000119949,0.0,0.7550409757,0.9594491475,0.8580617095,0.0
0.0050157961,0.0000655765,0.7573852139,0.0000047034,0.0,0.8008915478,1.0174912353,0.8235407219,0.0
0.0071459736,0.0001744269,0.3430067308,0.0000060254,0.0,0.7464346865,0.9215219587,0.5973090278,0.0
0.0089077193,0.0004393875,0.2405084215,0.0000082128,0.0,0.9048827332,0.7904794382,0.8734567901,0.0
0.00503625,0.0000764275,0.1259062511,0.0000084211,0.0,0.7116583487,0.9409407451,0.588647619,0.0
0.0067025055,0.0001613744,0.442365362,0.0000041504,0.0,0.8448619792,1.1074964223,0.9173358342,0.0
0.0182050345,0.0019239426,3.9140824117,0.0000113699,0.0,0.8201715827,0.7663361165,1.1319158094,0.0
0.0132681022,0.000315281,0.3184344528,0.0000085253,0.0,1.113164136,0.9999268209,1.6840277778,0.0
0.0048828725,0.0000299637,0.1123060671,0.0000086295,0.0,1.0738594998,1.0383562431,1.1353274769,0.0
0.0037612538,0.0000801491,0.2106302146,0.0000051921,0.0,0.7667898017,0.5338639323,0.5046478819,0.0
0.0098189787,0.0007217093,0.2749314026,0.0000081087,0.0,0.9250970136,0.9572313234,0.6260435993,0.0
0.0079056879,0.0001895352,0.5138697167,0.0000042546,0.0,0.8600740256,0.9300203712,1.1411489152,0.0
0.0050396187,0.000049419,0.1058319917,0.0000088378,0.0,0.6553775631,0.9487739263,1.7768707483,0.0
0.0059436766,0.0001121846,1.1114675331,0.0000084533,0.0,0.776542961,0.9347992288,0.6782131573,0.0
0.007092256,0.0004659152,0.7517791372,0.0000000161,0.0,0.6929512768,1.0,0.761627907,0.0
0.0179944043,0.0017894281,2.7711382651,0.0000050159,0.0,0.8014178783,1.0378820224,1.6102279755,0.0
0.0098751809,0.0003186443,3.7723191131,0.0000287652,0.0,0.8136119621,0.8961922696,1.117946284,0.0
0.0112527354,0.0034612589,2.3405689729,0.0000106407,0.0,1.0530533258,0.9809940851,0.2613592488,0.0
