@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0141508512,0.0007472782,3.8490315286,0.0000173786,0.0,0.6391434864,0.9757685426,1.4463732925,0.0
0.0062700122,0.0002164442,0.3887407544,0.0000040272,0.0,0.6319630827,0.9594466095,0.8802055682,0.0
0.0151286598,0.0005084685,0.8169476301,0.0000048426,0.0,0.9312634766,0.9444097765,1.0337791495,0.0
0.016318697,0.0008308971,0.3916487292,0.0000079006,0.0,1.1641011065,0.4873645397,1.3111111111,0.0
0.0165820749,0.0008461731,2.9018631081,0.0000074912,0.0,0.780952038,1.0205813023,1.3808664019,0.0
0.0067840762,0.0001467064,1.4314400704,0.0000111607,0.0,0.7940875609,1.0671197155,0.8853894461,0.0
0.0165946717,0.0013710948,6.6876527125,0.0000307317,0.0,0.8392061361,0.7552830529,1.169972082,0.0
0.0062791505,0.0001667593,0.3704698794,0.000004333,0.0,0.518983651,0.9109827226,1.5565324544,0.0
0.0086943914,0.0002339666,0.1912766102,0.0000081044,0.0,1.1558634046,0.7496369039,1.0895316804,0.0
0.0081958543,0.0009760834,1.5080371928,0.0000084086,0.0,1.0761211797,0.6596401259,0.2165642722,0.0
0.0087126013,0.0002252398,1.5769808318,0.0000081028,0.0,0.90035543,1.0032160918,0.6284677137,0.0
0.0037750372,0.0000426948,0.1925268966,0.0000051484,0.0,1.2173368155,0.7086864222,0.8220222991,0.0
0.0262651705,0.0025262008,16.7046484318,0.000054482,0.0,0.7488404312,1.0572031747,1.5633899767,0.0
0.0063397475,0.0001946364,0.6212952502,0.0000003576,0.0,1.0907291109,0.9768017185,1.2492503124,0.0
0.0144522165,0.0005641411,1.5030305132,0.000000254,0.0,0.8705762483,0.914725908,1.425951087,0.0
0.0064304358,0.0001213111,0.9002610059,0.0000039236,0.0,0.7030589564,0.6333254198,2.0762131519,0.0
0.0037852528,0.0000247421,0.1059870776,0.0000074929,0.0,0.7092721928,0.7611359365,1.152069161,0.0
0.009331934,0.0004231066,2.5849457194,0.0000178883,0.0,0.9163600881,0.9963694343,0.5056780581,0.0
0.0036556008,0.0000239451,0.0731120156,0.0000083083,0.0,1.2733507345,1.0106414686,0.4858333333,0.0
0.0053121352,0.0000367954,0.2549824902,0.0000054542,0.0,1.137559993,0.866377754,1.0932370581,0.0
0.0230824952,0.0016831366,4.1317666374,0.0000078989,0.0,0.8064649131,1.3473742338,1.2098095069,0.0
0.0130487432,0.0004763804,1.6702391287,0.0000027004,0.0,0.579772178,1.0409911331,2.029679968,0.0
0.0048022329,0.0000586792,0.7251371749,0.0000050448,0.0,0.77358945,1.0382033258,0.6993220444,0.0
0.0042834072,0.0000474359,0.2912716915,0.0000034156,0.0,0.907563178,0.6549071039,0.8877595156,0.0
0.0037198436,0.0000455917,0.2901478018,0.0000023962,0.0,1.313818356,1.1453541418,0.248287417,0.0
