@relation movie

@attribute RDMA real
@attribute WDMA real
@attribute WDA real
@attribute LengthVar real
@attribute Kurtosis real
@attribute HV real
@attribute SV real
@attribute MeanVar real
@attribute attack {1.0, 0.0}

@data
0.0082037808,0.0001444032,2.2314283665,0.0000057965,0.0,0.6075512095,0.9938553677,1.4463732925,0.0
0.0045453383,0.0000586389,0.2818109772,0.0000029583,0.0,0.655140079,0.9934262351,0.8802055682,0.0
0.0101962308,0.000176455,0.5505964629,0.0000032918,0.0,0.9095309698,0.8780815791,1.0337791495,0.0
0.0070467992,0.0001155988,0.1691231816,0.0000045425,0.0,1.0088494574,0.4948457401,1.3111111111,0.0
0.0107941195,0.0001989717,1.8889709077,0.0000017526,0.0,0.7627203262,0.9544089486,1.3808664019,0.0
0.0051573549,0.000062922,1.0882018829,0.0000032534,0.0,0.8090593452,1.093218664,0.8853894461,0.0
0.009179561,0.0001759749,3.6993630742,0.0000112579,0.0,0.7909103903,0.8100934632,1.169972082,0.0
0.0048170943,0.000056783,0.284208563,0.0000030834,0.0,0.5372496733,0.9447371042,1.5565324544,0.0
0.0051305985,0.000055577,0.112873167,0.0000046259,0.0,1.0944076199,0.854863285,1.0895316804,0.0
0.0043167241,0.0000626975,0.7942772339,0.0000021278,0.0,1.1117863353,0.8958819763,0.2165642722,0.0
0.0060312923,0.0000840028,1.0916639027,0.0000020027,0.0,0.8772083893,0.9967518093,0.6284677137,0.0
0.0030554267,0.0000214004,0.1558267635,0.0000034169,0.0,1.2129239488,0.7698832932,0.8220222991,0.0
0.0135842927,0.0003030449,8.6396101589,0.0000209716,0.0,0.7040464949,0.9813635275,1.5633899767,0.0
0.0049375225,0.0000601691,0.4838772072,0.0000014575,0.0,1.1030754813,1.0391854957,1.2492503124,0.0
0.009841813,0.0001825718,1.023548556,0.0000012074,0.0,0.8408672454,0.8682957377,1.425951087,0.0
0.0051292898,0.0000631766,0.7181005683,0.0000002935,0.0,0.7331931591,0.6909075747,2.0762131519,0.0
0.0035135728,0.0000204097,0.0983800388,0.0000043758,0.0,0.7334396556,0.7416988984,1.152069161,0.0
0.0064652955,0.0000977415,1.7908868594,0.000006005,0.0,0.9420102527,1.1227509991,0.5056780581,0.0
0.0032897737,0.0000185149,0.0657954749,0.0000047093,0.0,1.2941191435,1.0174446494,0.4858333333,0.0
